Rank,Type,ID,Molecule_Count
7089,RefSeq,O50979,1
7090,RefSeq,1Q5K_A,1
7091,RefSeq,4AT5_A,1
7092,RefSeq,Q8KRU5,1
7093,RefSeq,A4D1B5,1
7094,RefSeq,P03313,1
7095,RefSeq,P58335,1
7096,RefSeq,3UO9_A,1
7097,RefSeq,3UO9_B,1
7098,RefSeq,P13264,1
7099,RefSeq,3UO9_D,1
7100,RefSeq,Q8CI15,1
7101,RefSeq,NP_001136073,1
7102,RefSeq,Q8R4D5,1
7103,RefSeq,P08620,1
7104,RefSeq,NP_001273003,1
7105,RefSeq,NP_055392,1
7106,RefSeq,3QUE_A,1
7107,RefSeq,Q7LBC6,1
7108,RefSeq,NP_872585,1
7109,RefSeq,NP_056510,1
7110,RefSeq,P61812,1
7111,RefSeq,NP_001127891,1
7112,RefSeq,NP_038478,1
7113,RefSeq,NP_038477,1
7114,RefSeq,Q14188,1
7115,RefSeq,NP_004170,1
7116,RefSeq,Q9QZC1,1
7117,RefSeq,Q9P246,1
7118,RefSeq,NP_001123500,1
7119,RefSeq,Q9ULI0,1
7120,RefSeq,Q3UQU0,1
7121,RefSeq,Q7Z406,1
7122,RefSeq,1DI8_A,1
7123,RefSeq,A6I4C9,1
7124,RefSeq,NP_001286,1
7125,RefSeq,O88410,1
7126,RefSeq,Q99707,1
7127,RefSeq,NP_116090,1
7128,RefSeq,NP_060105,1
7129,RefSeq,Q4FZB7,1
7130,RefSeq,Q56AP7,1
7131,RefSeq,P17157,1
7132,RefSeq,3BPR_A,1
7133,RefSeq,Q9UH92,1
7134,RefSeq,NP_647478,1
7135,RefSeq,NP_570138,1
7136,RefSeq,1PY5_A,1
7137,RefSeq,2ZOQ_A,1
7138,RefSeq,A5U4N0,1
7139,RefSeq,P56489,1
7140,RefSeq,A0A8C0MJA7,1
7141,RefSeq,NP_689862,1
7142,RefSeq,Q9D2Y4,1
7143,RefSeq,3FRZ_A,1
7144,RefSeq,NP_075359,1
7145,RefSeq,NP_064412,1
7146,RefSeq,NP_005287,1
7147,RefSeq,Q08257,1
7148,RefSeq,P25094,1
7149,RefSeq,Q99570,1
7150,RefSeq,A0A8I3N355,1
7151,RefSeq,NP_000155,1
7152,RefSeq,A0A1D5QZY8,1
7153,RefSeq,Q05923,1
7154,RefSeq,NP_001186566,1
7155,RefSeq,P0A6G7,1
7156,RefSeq,P18846,1
7157,RefSeq,Q01776,1
7158,RefSeq,NP_001014794,1
7159,RefSeq,Q3UES3,1
7160,RefSeq,Q6PFX9,1
7161,RefSeq,2Z60_A,1
7162,RefSeq,2QOH_A,1
7163,RefSeq,P51686,1
7164,RefSeq,NP_001243298,1
7165,RefSeq,2NP8_A,1
7166,RefSeq,NP_001182128,1
7167,RefSeq,P54283,1
7168,RefSeq,Q02641,1
7169,RefSeq,Q96NZ9,1
7170,RefSeq,P79293,1
7171,RefSeq,Q789A4,1
7172,RefSeq,Q6URW6,1
7173,RefSeq,O60671,1
7174,RefSeq,NP_938147,1
7175,RefSeq,P47752,1
7176,RefSeq,NP_058888,1
7177,RefSeq,P34158,1
7178,RefSeq,3NYN_A,1
7179,RefSeq,3OZJ_A,1
7180,RefSeq,P01103,1
7181,RefSeq,P04273,1
7182,RefSeq,P15682,1
7183,RefSeq,O70551,1
7184,RefSeq,3FZT_A,1
7185,RefSeq,Q9QVP9,1
7186,RefSeq,Q99594,1
7187,RefSeq,P16220,1
7188,RefSeq,1T4S_A,1
7189,RefSeq,Q01705,1
7190,RefSeq,P13864,1
7191,RefSeq,P42568,1
7192,RefSeq,EAW70949,1
7193,RefSeq,Q6PIU2,1
7194,RefSeq,O14843,1
7195,RefSeq,Q3UFD7,1
7196,RefSeq,Q8MMZ8,1
7197,RefSeq,W7JX98,1
7198,RefSeq,NP_001123889,1
7199,RefSeq,P63146,1
7200,RefSeq,Q96A54,1
7201,RefSeq,Q86V24,1
7202,RefSeq,3L5R_A,1
7203,RefSeq,3L5R_C,1
7204,RefSeq,Q9BRQ5,1
7205,RefSeq,O60669,1
7206,RefSeq,Q8T6T2,1
7207,RefSeq,A0A6L8P2U9,1
7208,RefSeq,NP_001243572,1
7209,RefSeq,A6I415,1
7210,RefSeq,NP_001084,1
7211,RefSeq,NP_942136,1
7212,RefSeq,Q9HBE4,1
7213,RefSeq,P06856,1
7214,RefSeq,P11168,1
7215,RefSeq,P11169,1
7216,RefSeq,2WEI_A,1
7217,RefSeq,NP_004722,1
7218,RefSeq,3OYW_A,1
7219,RefSeq,1LT5_D,1
7220,RefSeq,1LT5_E,1
7221,RefSeq,P53184,1
7222,RefSeq,P39040,1
7223,RefSeq,3I51_A,1
7224,RefSeq,Q9Y2J8,1
7225,RefSeq,2H44_A,1
7226,RefSeq,Q96C86,1
7227,RefSeq,Q9WTN6,1
7228,RefSeq,3OAY_H,1
7229,RefSeq,NP_001243592,1
7230,RefSeq,Q27957,1
7231,RefSeq,1DHJ_A,1
7232,RefSeq,NP_000782,1
7233,RefSeq,P00380,1
7234,RefSeq,1DHI_B,1
7235,RefSeq,NP_001192136,1
7236,RefSeq,1DHI_A,1
7237,RefSeq,2DRC_A,1
7238,RefSeq,O88563,1
7239,RefSeq,2DRC_B,1
7240,RefSeq,1DHJ_B,1
7241,RefSeq,Q60493,1
7242,RefSeq,P62744,1
7243,RefSeq,P04578,1
7244,RefSeq,P03118,1
7245,RefSeq,2HNY_A,1
7246,RefSeq,P03366,1
7247,RefSeq,1VRT_A,1
7248,RefSeq,1IEP_A,1
7249,RefSeq,1XBB_A,1
7250,RefSeq,A1Z199,1
7251,RefSeq,1MX1_A,1
7252,RefSeq,2AOW_A,1
7253,RefSeq,NP_987076,1
7254,RefSeq,Q01984,1
7255,RefSeq,NP_001106167,1
7256,RefSeq,2AOX_A,1
7257,RefSeq,1OQ5_A,1
7258,RefSeq,Q8HZR1,1
7259,RefSeq,O78749,1
7260,RefSeq,O78750,1
7261,RefSeq,NP_000335,1
7262,RefSeq,Q9ESU6,1
7263,RefSeq,4FLP_A,1
7264,RefSeq,3MXF_A,1
7265,RefSeq,NP_473395,1
7266,RefSeq,2IVU_A,1
7267,RefSeq,NP_079152,1
7268,RefSeq,P9WNF7,1
7269,RefSeq,O97438,1
7270,RefSeq,NP_115792,1
7271,RefSeq,Q96JB6,1
7272,RefSeq,AAU46702,1
7273,RefSeq,O43172,1
7274,RefSeq,P50452,1
7275,RefSeq,Q02413,1
7276,RefSeq,Q99613,1
7277,RefSeq,Q8IXL7,1
7278,RefSeq,Q9NW64,1
7279,RefSeq,Q8NB78,1
7280,RefSeq,Q16594,1
7281,RefSeq,P53999,1
7282,RefSeq,P35250,1
7283,RefSeq,Q8IUF8,1
7284,RefSeq,Q12789,1
7285,RefSeq,P49756,1
7286,RefSeq,Q6NUJ5,1
7287,RefSeq,P48595,1
7288,RefSeq,Q9H7D7,1
7289,RefSeq,Q96JM3,1
7290,RefSeq,O43395,1
7291,RefSeq,O14974,1
7292,RefSeq,Q9H3K6,1
7293,RefSeq,Q9GZS1,1
7294,RefSeq,Q6L8Q7,1
7295,RefSeq,Q8TF01,1
7296,RefSeq,Q92556,1
7297,RefSeq,P49247,1
7298,RefSeq,Q15648,1
7299,RefSeq,Q9BQY4,1
7300,RefSeq,O15047,1
7301,RefSeq,Q9UKJ3,1
7302,RefSeq,P13987,1
7303,RefSeq,Q9NPA8,1
7304,RefSeq,O00505,1
7305,RefSeq,Q9ULL5,1
7306,RefSeq,Q9H307,1
7307,RefSeq,Q14498,1
7308,RefSeq,Q5VT52,1
7309,RefSeq,Q96EZ8,1
7310,RefSeq,Q13573,1
7311,RefSeq,Q8WWY3,1
7312,RefSeq,Q5SXM2,1
7313,RefSeq,Q05682,1
7314,RefSeq,Q86Y91,1
7315,RefSeq,P54198,1
7316,RefSeq,Q92608,1
7317,RefSeq,Q9BT78,1
7318,RefSeq,Q9NZL4,1
7319,RefSeq,Q14331,1
7320,RefSeq,Q9H5Z1,1
7321,RefSeq,O60684,1
7322,RefSeq,Q92835,1
7323,RefSeq,P29590,1
7324,RefSeq,Q3L8U1,1
7325,RefSeq,Q13310,1
7326,RefSeq,Q6UN15,1
7327,RefSeq,Q9UQ35,1
7328,RefSeq,Q9UBB9,1
7329,RefSeq,P19105,1
7330,RefSeq,Q15542,1
7331,RefSeq,Q9UL03,1
7332,RefSeq,P04083,1
7333,RefSeq,P43307,1
7334,RefSeq,Q9UHV9,1
7335,RefSeq,Q93074,1
7336,RefSeq,Q69YQ0,1
7337,RefSeq,Q01105,1
7338,RefSeq,O43148,1
7339,RefSeq,O75419,1
7340,RefSeq,Q08554,1
7341,RefSeq,Q9HCG8,1
7342,RefSeq,Q9Y5B6,1
7343,RefSeq,P56545,1
7344,RefSeq,P62136,1
7345,RefSeq,Q8IWX8,1
7346,RefSeq,Q5H9R7,1
7347,RefSeq,Q8NFC6,1
7348,RefSeq,Q9H7L9,1
7349,RefSeq,Q13613,1
7350,RefSeq,Q9HCK8,1
7351,RefSeq,P78346,1
7352,RefSeq,P51816,1
7353,RefSeq,P68871,1
7354,RefSeq,Q9NWB6,1
7355,RefSeq,Q96GM8,1
7356,RefSeq,Q99615,1
7357,RefSeq,Q9UPS6,1
7358,RefSeq,Q96ST2,1
7359,RefSeq,Q8WUA2,1
7360,RefSeq,Q9GZP4,1
7361,RefSeq,Q6UX04,1
7362,RefSeq,P38432,1
7363,RefSeq,Q69YH5,1
7364,RefSeq,Q08188,1
7365,RefSeq,P24928,1
7366,RefSeq,Q9H981,1
7367,RefSeq,Q9NX24,1
7368,RefSeq,Q9UI36,1
7369,RefSeq,Q9GZS3,1
7370,RefSeq,Q9UKN8,1
7371,RefSeq,Q13123,1
7372,RefSeq,Q9UHB6,1
7373,RefSeq,Q68DK7,1
7374,RefSeq,Q8NB46,1
7375,RefSeq,P17010,1
7376,RefSeq,Q9BW71,1
7377,RefSeq,Q9BY42,1
7378,RefSeq,Q9UBB6,1
7379,RefSeq,Q96GM5,1
7380,RefSeq,Q9ULG1,1
7381,RefSeq,P42695,1
7382,RefSeq,Q9UJV9,1
7383,RefSeq,O60547,1
7384,RefSeq,P17480,1
7385,RefSeq,Q13112,1
7386,RefSeq,P18583,1
7387,RefSeq,Q9Y3E1,1
7388,RefSeq,Q92541,1
7389,RefSeq,Q9Y6A4,1
7390,RefSeq,O14933,1
7391,RefSeq,Q8IYS1,1
7392,RefSeq,3P5O_A,1
7393,RefSeq,Q96T58,1
7394,RefSeq,Q96PV6,1
7395,RefSeq,Q9UHR5,1
7396,RefSeq,Q13427,1
7397,RefSeq,O95218,1
7398,RefSeq,Q9NS91,1
7399,RefSeq,P35659,1
7400,RefSeq,Q149N8,1
7401,RefSeq,Q9NZM4,1
7402,RefSeq,Q9Y2X0,1
7403,RefSeq,Q9ULC4,1
7404,RefSeq,Q9UNX4,1
7405,RefSeq,Q92925,1
7406,RefSeq,Q96HR8,1
7407,RefSeq,P55199,1
7408,RefSeq,Q9Y4W2,1
7409,RefSeq,Q96ST3,1
7410,RefSeq,Q6P1J9,1
7411,RefSeq,Q9NV88,1
7412,RefSeq,O94903,1
7413,RefSeq,Q96S94,1
7414,RefSeq,P60709,1
7415,RefSeq,O60942,1
7416,RefSeq,Q8IWC1,1
7417,RefSeq,Q14157,1
7418,RefSeq,O00422,1
7419,RefSeq,Q14240,1
7420,RefSeq,Q6PI98,1
7421,RefSeq,Q6P4R8,1
7422,RefSeq,Q7Z5K2,1
7423,RefSeq,Q96QC0,1
7424,RefSeq,O75955,1
7425,RefSeq,Q9P258,1
7426,RefSeq,P05109,1
7427,RefSeq,P62316,1
7428,RefSeq,Q8N7H5,1
7429,RefSeq,Q9H9F9,1
7430,RefSeq,Q53T94,1
7431,RefSeq,Q8WVC0,1
7432,RefSeq,A6NHR9,1
7433,RefSeq,Q9UER7,1
7434,RefSeq,P35269,1
7435,RefSeq,Q8NBQ5,1
7436,RefSeq,P52294,1
7437,RefSeq,3EE2_A,1
7438,RefSeq,P10584,1
7439,RefSeq,3CF8_B,1
7440,RefSeq,3CF8_A,1
7441,RefSeq,4DFU_A,1
7442,RefSeq,NP_003395,1
7443,RefSeq,Q1CTD3,1
7444,RefSeq,Q91WR5,1
7445,RefSeq,1XKK_A,1
7446,RefSeq,Q6IQ20,1
7447,RefSeq,Q96SQ9,1
7448,RefSeq,Q08477,1
7449,RefSeq,Q6VVX0,1
7450,RefSeq,Q8TAV3,1
7451,RefSeq,P33260,1
7452,RefSeq,P13584,1
7453,RefSeq,P24903,1
7454,RefSeq,P20853,1
7455,RefSeq,P98187,1
7456,RefSeq,Q7Z449,1
7457,RefSeq,Q5TCH4,1
7458,RefSeq,NP_060712,1
7459,RefSeq,Q8I1R6,1
7460,RefSeq,O02604,1
7461,RefSeq,Q8K0H1,1
7462,RefSeq,3DDQ_C,1
7463,RefSeq,2A4L_A,1
7464,RefSeq,Q02399,1
7465,RefSeq,Q61214,1
7466,RefSeq,1JGL_L,1
7467,RefSeq,2D06_A,1
7468,RefSeq,1QKU_A,1
7469,RefSeq,1QKT_A,1
7470,RefSeq,1JGL_H,1
7471,RefSeq,NP_055141,1
7472,RefSeq,2X6K_A,1
7473,RefSeq,Q5SC61,1
7474,RefSeq,O42781,1
7475,RefSeq,1PME_A,1
7476,RefSeq,3DCW_A,1
7477,RefSeq,Q50565,1
7478,RefSeq,3CAJ_A,1
7479,RefSeq,3DD0_A,1
7480,RefSeq,P16125,1
7481,RefSeq,Q27743,1
7482,RefSeq,Q9HXM5,1
7483,RefSeq,P11708,1
7484,RefSeq,P00346,1
7485,RefSeq,Q5E9B1,1
7486,RefSeq,Q0PJ46,1
7487,RefSeq,Q6VVP7,1
7488,RefSeq,NP_180261,1
7489,RefSeq,Q12974,1
7490,RefSeq,P21673,1
7491,RefSeq,Q93096,1
7492,RefSeq,P04271,1
7493,RefSeq,P08001,1
7494,RefSeq,P19801,1
7495,RefSeq,O89084,1
7496,RefSeq,Q3UEI1,1
7497,RefSeq,Q01063,1
7498,RefSeq,Q8VBU5,1
7499,RefSeq,P01130,1
7500,RefSeq,O15770,1
7501,RefSeq,AAA51534,1
7502,RefSeq,NP_002745,1
7503,RefSeq,1KV2_A,1
7504,RefSeq,NP_001229295,1
7505,RefSeq,1Z9H_A,1
7506,RefSeq,P07687,1
7507,RefSeq,O46521,1
7508,RefSeq,P03887,1
7509,RefSeq,P52505,1
7510,RefSeq,P25708,1
7511,RefSeq,P37340,1
7512,RefSeq,Q02789,1
7513,RefSeq,Q99246,1
7514,RefSeq,Q9JIS7,1
7515,RefSeq,O54898,1
7516,RefSeq,NP_722521,1
7517,RefSeq,1NHG_A,1
7518,RefSeq,1NHG_C,1
7519,RefSeq,P54616,1
7520,RefSeq,3P9T_A,1
7521,RefSeq,Q5NGQ3,1
7522,RefSeq,Q6UCJ9,1
7523,RefSeq,3CF9_A,1
7524,RefSeq,4DGM_A,1
7525,RefSeq,4DER_A,1
7526,RefSeq,3CF9_B,1
7527,RefSeq,1PWY_E,1
7528,RefSeq,3KGU_A,1
7529,RefSeq,1X7R_A,1
7530,RefSeq,3KGT_A,1
7531,RefSeq,I6Y9J2,1
7532,RefSeq,Q14376,1
7533,RefSeq,Q9BYJ9,1
7534,RefSeq,P14735,1
7535,RefSeq,O00391,1
7536,RefSeq,Q60631,1
7537,RefSeq,Q969F8,1
7538,RefSeq,NP_542154,1
7539,RefSeq,P0DMS9,1
7540,RefSeq,1QY5_A,1
7541,RefSeq,Q6Y1R5,1
7542,RefSeq,2YDV_A,1
7543,RefSeq,Q29092,1
7544,RefSeq,3OGQ_B,1
7545,RefSeq,2Q5K_A,1
7546,RefSeq,1MUI_B,1
7547,RefSeq,2QHC_A,1
7548,RefSeq,1MUI_A,1
7549,RefSeq,2RKF_A,1
7550,RefSeq,3OGQ_A,1
7551,RefSeq,2O4S_B,1
7552,RefSeq,2RKG_A,1
7553,RefSeq,2RKG_B,1
7554,RefSeq,2QHC_B,1
7555,RefSeq,2O4S_A,1
7556,RefSeq,2Q5K_B,1
7557,RefSeq,2RKF_B,1
7558,RefSeq,P27139,1
7559,RefSeq,3LXE_A,1
7560,RefSeq,3HKU_A,1
7561,RefSeq,NP_000766,1
7562,RefSeq,NP_001041665,1
7563,RefSeq,1Q41_A,1
7564,RefSeq,P00530,1
7565,RefSeq,Q9NR56,1
7566,RefSeq,2O63_A,1
7567,RefSeq,4GQR_A,1
7568,RefSeq,Q3MIX3,1
7569,RefSeq,Q8WMX0,1
7570,RefSeq,AAH02453,1
7571,RefSeq,3PRS_A,1
7572,RefSeq,NP_001177413,1
7573,RefSeq,1SH9_B,1
7574,RefSeq,1HXW_B,1
7575,RefSeq,1HXW_A,1
7576,RefSeq,1SH9_A,1
7577,RefSeq,P32304,1
7578,RefSeq,Q64680,1
7579,RefSeq,O70577,1
7580,RefSeq,P06820,1
7581,RefSeq,1PMV_A,1
7582,RefSeq,1H60_A,1
7583,RefSeq,NP_937770,1
7584,RefSeq,1DBB_L,1
7585,RefSeq,NP_821138,1
7586,RefSeq,4BB2_B,1
7587,RefSeq,NP_000917,1
7588,RefSeq,P06186,1
7589,RefSeq,1DBB_H,1
7590,RefSeq,4BB2_A,1
7591,RefSeq,NP_742093,1
7592,RefSeq,NP_006316,1
7593,RefSeq,P54219,1
7594,RefSeq,3FL9_A,1
7595,RefSeq,Q27552,1
7596,RefSeq,3N0H_A,1
7597,RefSeq,2W9H_A,1
7598,RefSeq,Q59487,1
7599,RefSeq,3S3V_A,1
7600,RefSeq,4AZT_A,1
7601,RefSeq,1YI3_A,1
7602,RefSeq,NP_036988,1
7603,RefSeq,3VH9_A,1
7604,RefSeq,P05888,1
7605,RefSeq,1T7J_B,1
7606,RefSeq,3SM2_B,1
7607,RefSeq,3NU9_B,1
7608,RefSeq,3NU5_A,1
7609,RefSeq,3NU3_A,1
7610,RefSeq,3EKP_B,1
7611,RefSeq,3S43_A,1
7612,RefSeq,3NU3_B,1
7613,RefSeq,3NUJ_A,1
7614,RefSeq,3S45_B,1
7615,RefSeq,3NU4_B,1
7616,RefSeq,3NU4_A,1
7617,RefSeq,3NUO_B,1
7618,RefSeq,3S43_B,1
7619,RefSeq,3SM2_A,1
7620,RefSeq,3NU6_B,1
7621,RefSeq,3EKV_B,1
7622,RefSeq,1HPV_B,1
7623,RefSeq,3NU9_A,1
7624,RefSeq,3S45_A,1
7625,RefSeq,1T7J_A,1
7626,RefSeq,3NUJ_B,1
7627,RefSeq,3NUO_A,1
7628,RefSeq,3EKP_A,1
7629,RefSeq,3EKV_A,1
7630,RefSeq,1HPV_A,1
7631,RefSeq,3NU6_A,1
7632,RefSeq,3NU5_B,1
7633,RefSeq,O70126,1
7634,RefSeq,Q86TP1,1
7635,RefSeq,4DGN_A,1
7636,RefSeq,4DEW_B,1
7637,RefSeq,4DEW_A,1
7638,RefSeq,Q9WUL0,1
7639,RefSeq,O15440,1
7640,RefSeq,1U65_A,1
7641,RefSeq,2H8H_A,1
7642,RefSeq,Q15596,1
7643,RefSeq,CAC43880,1
7644,RefSeq,Q9Y5U8,1
7645,RefSeq,P47809,1
7646,RefSeq,3OG7_A,1
7647,RefSeq,Q5FVF5,1
7648,RefSeq,2AQU_A,1
7649,RefSeq,2AQU_B,1
7650,RefSeq,Q64550,1
7651,RefSeq,3AI8_B,1
7652,RefSeq,1F0Q_A,1
7653,RefSeq,P28523,1
7654,RefSeq,3ED0_B,1
7655,RefSeq,3ED0_A,1
7656,RefSeq,NP_068811,1
7657,RefSeq,NP_001243500,1
7658,RefSeq,BAH02285,1
7659,RefSeq,BAH02287,1
7660,RefSeq,NP_005114,1
7661,RefSeq,Q62755,1
7662,RefSeq,Q60644,1
7663,RefSeq,P17405,1
7664,RefSeq,P00186,1
7665,RefSeq,AAB03573,1
7666,RefSeq,Q8IYD1,1
7667,RefSeq,Q01237,1
7668,RefSeq,1CQP_A,1
7669,RefSeq,NP_032281,1
7670,RefSeq,3C4C_A,1
7671,RefSeq,Q6P6U0,1
7672,RefSeq,P41279,1
7673,RefSeq,Q07014,1
7674,RefSeq,Q99598,1
7675,RefSeq,2ZJW_A,1
7676,RefSeq,P50997,1
7677,RefSeq,P00156,1
7678,RefSeq,1AVN_A,1
7679,RefSeq,1QFT_A,1
7680,RefSeq,NP_001139807,1
7681,RefSeq,Q9H2J7,1
7682,RefSeq,1I00_B,1
7683,RefSeq,2KCE_A,1
7684,RefSeq,2TSR_A,1
7685,RefSeq,P45352,1
7686,RefSeq,1I00_A,1
7687,RefSeq,NP_067263,1
7688,RefSeq,AAH04612,1
7689,RefSeq,Q8I2S7,1
7690,RefSeq,3OOB_A,1
7691,RefSeq,2KDH_A,1
7692,RefSeq,P03230,1
7693,RefSeq,P51993,1
7694,RefSeq,4AWM_A,1
7695,RefSeq,O95544,1
7696,RefSeq,NP_083257,1
7697,RefSeq,2FGI_A,1
7698,RefSeq,1QTI_A,1
7699,RefSeq,1DX6_A,1
7700,RefSeq,Q9Y6E7,1
7701,RefSeq,O75355,1
7702,RefSeq,A0A6L0XH39,1
7703,RefSeq,P0A6F5,1
7704,RefSeq,Q5VLE3,1
7705,RefSeq,P35625,1
7706,RefSeq,P47824,1
7707,RefSeq,Q16690,1
7708,RefSeq,NP_001135839,1
7709,RefSeq,Q02759,1
7710,RefSeq,Q8K4F2,1
7711,RefSeq,NP_057854,1
7712,RefSeq,NP_001069,1
7713,RefSeq,NP_032705,1
7714,RefSeq,1Q3W_B,1
7715,RefSeq,P00439,1
7716,RefSeq,Q39829,1
7717,RefSeq,NP_000095,1
7718,RefSeq,NP_000490,1
7719,RefSeq,4DES_A,1
7720,RefSeq,3EBO_A,1
7721,RefSeq,P00697,1
7722,RefSeq,Q9BY08,1
7723,RefSeq,4DET_A,1
7724,RefSeq,3ANR_A,1
7725,RefSeq,P02829,1
7726,RefSeq,2BRC_A,1
7727,RefSeq,1H8S_A,1
7728,RefSeq,AAH93020,1
7729,RefSeq,NP_502566,1
7730,RefSeq,NP_009641,1
7731,RefSeq,2ZV9_A,1
7732,RefSeq,1QPE_A,1
7733,RefSeq,Q99MK8,1
7734,RefSeq,O25776,1
7735,RefSeq,C4LW95,1
7736,RefSeq,Q9BX84,1
7737,RefSeq,Q09137,1
7738,RefSeq,Q6V7V4,1
7739,RefSeq,D4A7E4,1
7740,RefSeq,P15104,1
7741,RefSeq,4ASE_A,1
7742,RefSeq,P35969,1
7743,RefSeq,2C0O_A,1
7744,RefSeq,Q63881,1
7745,RefSeq,Q6PSM0,1
7746,RefSeq,NP_032458,1
7747,RefSeq,NP_113918,1
7748,RefSeq,NP_598294,1
7749,RefSeq,NP_075584,1
7750,RefSeq,NP_446258,1
7751,RefSeq,Q26513,1
7752,RefSeq,1GSF_A,1
7753,RefSeq,P08263,1
7754,RefSeq,2GSS_A,1
7755,RefSeq,NP_001074661,1
7756,RefSeq,NP_694857,1
7757,RefSeq,P04925,1
7758,RefSeq,P00845,1
7759,RefSeq,Q5TIX5,1
7760,RefSeq,Q96GW9,1
7761,RefSeq,Q03526,1
7762,RefSeq,Q9GJU1,1
7763,RefSeq,P54707,1
7764,RefSeq,P14779,1
7765,RefSeq,NP_660186,1
7766,RefSeq,Q923J1,1
7767,RefSeq,P63316,1
7768,RefSeq,1AJ6_A,1
7769,RefSeq,Q9H492,1
7770,RefSeq,P0AFI2,1
7771,RefSeq,P0C559,1
7772,RefSeq,P20083,1
7773,RefSeq,Q7X1P7,1
7774,RefSeq,P0A4L9,1
7775,RefSeq,P0AFZ5,1
7776,RefSeq,A0QNE0,1
7777,RefSeq,3F82_A,1
7778,RefSeq,P32523,1
7779,RefSeq,1XO2_B,1
7780,RefSeq,1Q8W_A,1
7781,RefSeq,2GNI_I,1
7782,RefSeq,2GNI_A,1
7783,RefSeq,Q63644,1
7784,RefSeq,2ESM_B,1
7785,RefSeq,Q8C078,1
7786,RefSeq,NP_001186193,1
7787,RefSeq,P27482,1
7788,RefSeq,NP_001171673,1
7789,RefSeq,Q8N6T3,1
7790,RefSeq,P84077,1
7791,RefSeq,1PR5_A,1
7792,RefSeq,2B7A_A,1
7793,RefSeq,ABM67533,1
7794,RefSeq,Q03330,1
7795,RefSeq,Q9N2B7,1
7796,RefSeq,K9N5Q8,1
7797,RefSeq,1P1N_A,1
7798,RefSeq,NP_061852,1
7799,RefSeq,NP_002232,1
7800,RefSeq,P07727,1
7801,RefSeq,P24524,1
7802,RefSeq,P22771,1
7803,RefSeq,P20781,1
7804,RefSeq,NP_001093243,1
7805,RefSeq,1PBQ_A,1
7806,RefSeq,P04409,1
7807,RefSeq,1ZRZ_A,1
7808,RefSeq,1UU8_A,1
7809,RefSeq,3FW4_A,1
7810,RefSeq,NP_000452,1
7811,RefSeq,1XZX_X,1
7812,RefSeq,Q71MB6,1
7813,RefSeq,Q96BD0,1
7814,RefSeq,O96935,1
7815,RefSeq,O09175,1
7816,RefSeq,P97449,1
7817,RefSeq,P97629,1
7818,RefSeq,Q8VCT3,1
7819,RefSeq,P28839,1
7820,RefSeq,1TXR_A,1
7821,RefSeq,P00727,1
7822,RefSeq,NP_033548,1
7823,RefSeq,Q15392,1
7824,RefSeq,O75845,1
7825,RefSeq,P11507,1
7826,RefSeq,2P7G_A,1
7827,RefSeq,2E2R_A,1
7828,RefSeq,3RCD_A,1
7829,RefSeq,3POZ_A,1
7830,RefSeq,T1VXA1,1
7831,RefSeq,Q9Y0I0,1
7832,RefSeq,2GL0_B,1
7833,RefSeq,3AXZ_A,1
7834,RefSeq,2YDO_A,1
7835,RefSeq,2GL0_A,1
7836,RefSeq,3AY0_A,1
7837,RefSeq,2FQY_A,1
7838,RefSeq,1ODI_A,1
7839,RefSeq,NP_060793,1
7840,RefSeq,1ODI_B,1
7841,RefSeq,NP_060895,1
7842,RefSeq,Q834R3,1
7843,RefSeq,NP_000339,1
7844,RefSeq,2XA4_A,1
7845,RefSeq,NP_055079,1
7846,RefSeq,NP_003976,1
7847,RefSeq,NP_001035350,1
7848,RefSeq,2ZAS_A,1
7849,RefSeq,2AOV_A,1
7850,RefSeq,Q86UD5,1
7851,RefSeq,2UXI_A,1
7852,RefSeq,P97288,1
7853,RefSeq,P49582,1
7854,RefSeq,3EML_A,1
7855,RefSeq,3PWH_A,1
7856,RefSeq,1MAW_A,1
7857,RefSeq,1MAU_A,1
7858,RefSeq,NP_035156,1
7859,RefSeq,1VJD_A,1
7860,RefSeq,1GZ3_A,1
7861,RefSeq,O35811,1
7862,RefSeq,1B38_A,1
7863,RefSeq,1XSC_A,1
7864,RefSeq,NP_002549,1
7865,RefSeq,1M83_A,1
7866,RefSeq,2CBZ_A,1
7867,RefSeq,NP_001230925,1
7868,RefSeq,NP_002556,1
7869,RefSeq,1VJC_A,1
7870,RefSeq,1Y8P_A,1
7871,RefSeq,2FGH_A,1
7872,RefSeq,1YID_B,1
7873,RefSeq,1R0X_A,1
7874,RefSeq,P51579,1
7875,RefSeq,1GZ4_A,1
7876,RefSeq,NP_036853,1
7877,RefSeq,1R10_A,1
7878,RefSeq,1B39_A,1
7879,RefSeq,P67775,1
7880,RefSeq,P10997,1
7881,RefSeq,P11064,1
7882,RefSeq,EAW86723,1
7883,RefSeq,Q5DUB1,1
7884,RefSeq,2Q1Q_A,1
7885,RefSeq,1E1X_A,1
7886,RefSeq,3UH4_A,1
7887,RefSeq,3KR8_A,1
7888,RefSeq,P9WPN4,1
7889,RefSeq,1D4Y_A,1
7890,RefSeq,2O4P_A,1
7891,RefSeq,Q80W54,1
7892,RefSeq,2O4L_B,1
7893,RefSeq,1D4Y_B,1
7894,RefSeq,2O4N_B,1
7895,RefSeq,2O4P_B,1
7896,RefSeq,2O4N_A,1
7897,RefSeq,2O4L_A,1
7898,RefSeq,P79291,1
