ID,Activity_Level,Toxicity_Level,Rank_Score,Active_Count,Total_Assay_Count,Active_Targets,Active_Accessions,Toxicity_Targets
T2558,活性,高毒性,6,269,2979,6850;18815;4194;8484;4088;3458;351;3717;5914;2099;100757539;8856;2516;4193;18793;24831;5144;14632;6095;1814;2101;29290;7157;7468;1544;1633;1385;7525;2737;4087;18792;956592,ADZ17337;BAA85004;AEP43755;AAH14840;NP_002384;ADZ17384;ACA62796;EGV99105;NP_004950;1ZHH_A;P27707;AAY56401;AFN61604;NP_001138884;P00491;NP_002383;P04637;NP_032903;NP_003605;P25099;AAH50743;O96028;NP_000610;NP_005424;EAW99313;NP_387512;ADZ17378;P09992;NP_032899;NP_035243;P35398;EAW58774;1ZHH_B;Q08499;AAB23646;AAI07878;NP_001257783;ABY84639;AAV38316;AAI13617;P43405,2101;6850;P43405;3458;14632;956592
T4309,活性,高毒性,6,269,1185,4194;4286;3783750;8743;6311;3707576;2516;4193;7849;4323;7412;15499;14632;8912;6095;10058;2034;5243;387129;8795;1080;3553;3091;19885;171071;17979;51053;3417,BAA85004;Q99700;NP_003833;AAC46381;NP_002384;CAD53472;NP_004950;BAA01847;NP_001069;AAH65243;NP_056979;NP_002383;NP_005680;NP_066921;NP_003801;NP_598230;CAG38738;AAF24178;NP_035411;NP_001421;NP_374707;AAB34216;ABC47431;P35398;NP_000483;2O23_A;NP_000567;NP_997055;2O23_B;NP_032705;AAI07878;NP_001521;AAH94064,6311;3783750;8743;7412;3417;14632
T68953,活性,高毒性,6,269,1695,12669;25590;7201;1133;1132;12671;25101;25302;171131;1128;25229;53949;170945;54239;1131;25111;65024;243764;25103;2798;81721;81645;64574;25102;1129;2737;24260,P20309;P43143;P08912;EAW91923;AAI13547;P08482;P12392;P08172;NP_000731;P11229;P20420;NP_000732;P08485;NP_001006633;P12389;P43144;P08483;NP_542951;P04757;P12390;Q9ERZ4;NP_000729;Q05941;P08911;P08173;Q9JLB5;P09483;P34981;P12657;P10980;P12391;Q9ERZ3;AAI13617,
TN9630,活性,高毒性,6,268,1326,8202;3354;4194;6311;947286;3783750;5932;248;251;351;3717;855751;853758;2516;4193;29994;22861;814112;3350;6095;947287;23308111;14632;3320;6495;3064;5243;7157;856395;1237;2494;8648;811999;10392;947294;249;834;60482,BAA85004;NP_044650;CAA81943;ACP44172;Q99700;BAC78637;NP_005339;NP_417299;CAA62974;NP_002384;P42858;DAA10558;CAD53472;NP_004950;2QQS_A;NP_068587;1ZHH_A;B45705;NP_000515;NP_207880;XP_001348591;NP_858045;NP_002383;AAI32679;CAA56931;NP_112603;BAJ07247;NP_371243;2ISV_A;BAC78638;P28566;CDO16711;NP_012819;NP_003813;DAA06693;NP_150634;NP_127497;NP_003734;NP_000537;BAA89212;ABH03417;P35398;NP_208344;EAW58774;NP_417297;NP_006083;1ZHH_B;AAB23646;NP_417296;AAI07878;ABY84639;NP_000469;P51685;CDO16358;AAC14371;XP_001349989,7157;BAC78637;BAC78638;3783750
T2247,活性,高毒性,6,267,1973,3932;5595;25;1565;5170;100049478;190;4137;9212;57144;4067;891;2321;2011;5292;84027;2322;79915;7468;1017;3553;3106;7066;8317;56924;8476;1457;6850;1111;4088;6093;5594;80271;6595;1436;9134;28989;3064;396442;3984;9475;890;9024;2395;8900;4140;11200;10298;4864;2324;3456;2101;1859;6790;8851;5071;1544;10733;1080;19885;155971;2932;1576;65975;3791;181263;9367;6714;2931;415116;1020;2534;16818;983;905;6788;6607;171071;51053,Q9P286;P01574;P15206;NP_057856;EAW58811;P18266;AAI14949;O60583;NP_001020332;O96020;P28482;NP_004242;NP_000262;NP_001024547;AAL68976;NP_000752;NP_001273728;O96013;Q9DGD3;P43405;P27361;P11309;NP_056979;NP_064553;NP_079470;Q15078;2HDS_A;NP_000097;P06239;P0DTD1;P78396;NP_598230;P50750;O60563;Q8WWL7;NP_005875;NP_059488;O96017;P49840;P00523;BAA25751;Q86V86;AAH15051;O96028;Q9NQU5;ADZ17378;P06493;NP_035411;Q96GD4;Q00535;NP_065074;P06240;CAC29064;NP_000483;NP_002639;Q8IWQ3;O95067;P27448;AAI30323;O75116;P14635;P24941;NP_002102;Q13188;NP_000567;P24864;NP_059107;NP_000466;P49841;NP_001139628;CAQ07474;P20248,6850;3106;3456;79915;P43405
T7426,活性,高毒性,6,266,1501,8202;6850;9024;5595;84446;1025;1455;4486;3551;2932;25;640;65975;14282;8900;4140;11200;2260;4088;5170;5261;3707576;3458;10298;6093;100049478;3654;51776;4985;10499;2324;6714;2931;1453;5594;4988;6595;1436;5590;8317;11183;23178;9134;1020;57144;4067;5243;5586;2011;5292;5871;23097;84027;8851;50488;53944;7468;7026;983;1017;817;6788;10733;1080;5580;9448;3553;9475;6198;23617;890;171071;1024;8476;1457,NP_044650;Q9P286;P15206;EAW58811;P18266;NP_000902;O96020;BAA01847;P28482;AAL68976;Q9DGD3;O96013;P27361;1Q3W_B;NP_006531;NP_001138884;NP_858045;Q05513;NP_066285;Q15078;P0DTD1;P78396;NP_598230;Q8WWL7;O96017;P49840;O96028;NP_000610;2VM6_A;P06493;Q00535;CAC29064;NP_000483;Q8IWQ3;O95067;P24941;NP_000905;NP_000567;P14635;BAH02301;NP_032062;AAI07878;P24864;P49841;NP_001139628;P43405;P20248,6850;P43405;3458
T0843,活性,高毒性,6,266,4261,14282;2548;9734;1565;4088;840;110813108;3717;5914;2099;8856;886474;24831;2876;116160065;9971;888704;2101;7068;5651987;5467;3205;29738;4780;5468;887352;7157;79915;367;3315;7468;1544;8795;83523;861;22926;3091;836;2737;4087;6256;5650;196;3417;865,NP_214877;ADZ17337;CAA96025;ANW61984;AEP43755;1BQI_A;AAI32976;NP_003833;ADZ17382;AAA29795;NP_006155;AAH14840;AAG43026;ADZ17384;P97697;Q96QE3;NP_001745;B45705;NP_000752;ADZ17354;NP_000143;BAH02282;EAL24281;CAC88866;AFN61604;NP_644806;3I06_A;P04637;BAH02283;P00439;P10635;AAH11558;CAG38738;AAH50743;Q01782;O96028;P29466;EAW99313;P07203;NP_000537;NP_001121649;ADZ17378;NP_217982;AAP88778;P00784;EAW90694;AAP35329;EAW58774;2O23_A;NP_001308829;P08311;2O23_B;NP_074036;NP_032062;AAI07878;NP_001257783;NP_001531;CAA54142;NP_217783;AAI13617,2101;3717;7157;79915;3417
TJS2190,活性,高毒性,6,264,1683,3480;24660;2359;547923;3248;11201;9446;11689;8989;1559;1576;178296;2353;5429;1557;4088;43740578;154;3326;7276;100757539;2099;8856;10411;1880;100009114;24831;11069;116160065;2671;598;1489834;15499;246;3725;2100;3320;28989;1241;16518;8477;4780;7532;100271999;2879;240;367;3315;3356;25290;101772;5305;6622;1385;7941;22926;239;247;879547;3553;51426;5241;19885;2737;139760;76768;4087;1588;51053;3705;7486,P01100;NP_057302;P08069;AAA24585;AEP43755;AAI32976;P37840;ADZ17384;AAI28575;AGS09764;ABB72139;1VRU_A;2WWY_A;Q9BEG3;P12530;P0DTD1;NP_505172;NP_848757;CAA80661;NP_000567;2O23_B;NP_001074551;P36969;O15296;NP_000015;Q9I4G8;Q8TDV5;YP_003708382;P18054;NP_032451;P32249;O95398;P08170;P48999;NP_059488;P48426;O75762;Q8WZA2;EAW90694;AAI07878;NP_001428;NP_001257783;P11511;NP_004823;Q8JUX6;AAI13617;AAH94064;NP_000851;P09917;AAH14840;Q39829;AAC63361;AAH14804;EGV99105;2QQS_A;AAV41877;NP_058733;AAG24257;NP_006493;ABI96208;NP_009126;P12527;NP_036611;2O23_A;2W2I_A;AAP35567;NP_001531;NP_005339;AAV38316;P02766;P37059;AAA29795;NP_005253;NP_056979;P25089;Q15722;AAH11558;P14061;AAH50743;AMB37292;P05412;CAC24715;P16050;NP_001161829;AAD14062;AAH96839;Q8IYL9;Q9XUB2,
T13464,活性,高毒性,6,263,2593,7201;1594;1559;1584;1576;1586;10951;1557;3779;1565;43740568;840;1128;25229;9581;2099;7253;54737;3757;29994;811941;24831;11069;9971;7421;2101;2100;3320;28989;43;1585;3554116;5243;4780;3552837;1551;367;3315;10242;3356;1544;6622;7941;1813;811999;5241;22066;19885;2737;3778;836;1591;1588;6531;196,P15538;NP_001531;ANW61984;Q9BV86;AEP43755;AAI32976;ADZ17382;P37840;NP_006155;AAH14804;XP_001348533;NP_000760;EAW77416;QLI62812;ACA62796;NP_000756;2QQS_A;AAV41877;AGS09764;NP_001273728;NP_000752;NP_001120700;EAL24281;AAY56401;ABI96208;CAC88866;ABB72139;NP_059990;NP_001138884;NP_000762;NP_542951;XP_001348591;P19099;AAC05178;BAH02291;NP_371243;P08684;P05093;NP_005823;AAI51237;NP_059488;NP_000729;AAA68151;EAW99313;O15528;ABQ01243;ADZ17378;Q8WZA2;BAA89212;NP_001161829;P34981;AAP35329;AAC50179;Q7Z1V1;AAH21195;EAW81333;AAH96839;NP_002238;NP_004128;AAV31779;Q07973;AAI07878;NP_001257783;NP_000918;NP_005339;P11511;AAI13617;CAQ07474,2101;811941
T0461,活性,高毒性,6,260,3204,6850;113580815;1132;1576;14282;75202088;1565;1557;4088;2099;944786;3757;29128;24831;4137;14632;2101;43;5893;5243;4780;100033901;3061;7157;856395;367;7468;1551;8438;7026;1544;1385;2597;2737;4087;196;140609;123228,BAA85004;ANW61984;AEP43755;AAH14840;AAI32976;NP_006155;O70528;P41595;AAI14949;NP_000756;P11229;NP_000732;AAV41877;B45705;P18825;Q99720;NP_001136020;EAL24281;Q8TDX7;ABI96208;P02718;P04637;P22303;NP_066285;O42275;P10635;AAH11558;AAH50743;P18089;NP_059488;AAB59829;O96028;AAA68151;EAW99313;ADZ17378;P0A9A6;Q09472;NP_002037;NP_660205;P81908;Q12809;NP_001041666;NP_032062;NP_602296;AAI07878;NP_001516;NP_001257783;AAV38316;AAI13617;P43405;DAA06693,2101;6850;P43405
T80673,活性,高毒性,6,258,1156,100009551;2161;7201;3248;1559;1576;1565;1557;43740578;5914;2099;8856;6002;8824;3757;5732;7253;10411;590;24831;116160065;5594;2770;9971;7421;4137;246;2101;43;5467;4780;7157;367;3315;3356;1544;22926;2908;2597;19885;2737;1066;1588;196,ADZ17337;NP_000851;ANW61984;AEP43755;AAI32976;ADZ17382;AAA29795;P23141;NP_006155;AAH14804;EAW77416;P06276;AAI14949;ADZ17384;NP_002060;AAV41877;AGS09764;ADP91253;P00748;1DE9_A;BAH02282;EAL24281;ABI96208;P04637;P22303;2HDS_A;2ISV_A;P0DTD1;P12337;O95398;AAH11558;NP_059488;AAA68151;EAW99313;NP_000537;NP_000947;ADZ17378;NP_035411;O00748;P34981;ABQ01243;AAC39835;EAW90694;NP_002037;2O23_A;AAC52118;NP_001017535;EAW81333;AAH96839;NP_002736;2O23_B;AAI07878;AAP35567;NP_001257783;NP_001531;AAI13617;NP_001191727,7157;2101
T25266,活性,高毒性,6,258,2327,6850;3248;1559;23435;6868;1565;1557;4088;154;840;5914;2099;8856;3757;7253;59350;24831;7151;2101;2798;4780;5468;1551;7157;367;7468;3356;1544;5241;836;19885;2737;4087;6256;1588,ADZ17337;NP_000851;ANW61984;AAI13547;AEP43755;AAH14840;AAI32976;NP_006155;AAH14804;Q13148;EAW77416;QLI62812;NP_001119587;ADZ17384;NP_000756;NP_000015;AAV41877;AGS09764;NP_003174;NP_001191727;ADZ17354;AAY56401;ABI96208;CAC88866;ABB72139;BAH02283;AAH11558;AAH50743;O96028;EAW99313;ADZ17378;AAP35329;EAW81333;AAH96839;AAI07878;NP_001257783;AAI13617;P43405;Q9HBX9,2101;6850;P43405
T6276,活性,高毒性,6,258,1738,6850;5294;5293;5291;2475;5591;43740568;676;7468,Q58F21;P42338;P42336;O00329;NP_008835;P42345;ASK51714;P78527;O96028;O60885;ACA62796;P48736;P43405,6850;P43405
T10870L,活性,高毒性,6,257,984,2264;7422;6850;3932;84446;1432;6311;7010;1559;2932;25;640;3791;5753;57551;4140;4058;1565;2260;5261;238;5601;6725;2324;5159;6098;6714;3702;3456;4233;558;28989;9212;4067;2534;2321;2011;5871;6790;9748;1551;50488;2322;7468;6622;2263;10733;1969;2261;9448;5979;7525;2444;2241;5156;11183;4921,P01574;Q8IVH8;ANW61984;Q9BV86;Q99700;P15692;P37840;Q13233;P21802;P00519;P42685;QLI62812;P36888;ACA62796;NP_000756;O94804;Q9H2G2;P07947;Q04912;P43405;P36896;P00533;Q9BQI3;O00444;P09619;ABI96208;P17948;Q12851;Q02763;Q16832;P06239;O95819;Q9Y4K4;Q15569;Q8NI60;O96028;NP_005424;Q9Y2K2;P49137;Q96GD4;Q13882;P22607;Q9H0K1;P22455;P11274;P35968;P35916;Q86TW2;P36897;O15197;P07949;P06241;Q08345;P11362;P49841;O43353;P49674;P16234;NP_002244,6850;P43405
T2837,活性,高毒性,6,257,2639,280960;1559;4129;100049478;2563;771;190;2554;1459;2560;9971;7421;5693;84027;5468;7157;116549;7468;2566;766;2562;231;1457;2568;6850;873;2558;55879;762;9734;4088;5914;8856;760;116160065;283106;6595;1195;2100;3064;2565;4780;4128;1385;2908;2557;3091;547923;2555;1021;1557;2567;10013;81650;1460;759;317748;7498;24831;2101;1682479;8851;1544;1109;5241;19885;7299;2564;1588;8576;2932;1576;2559;181263;2099;2931;2561;1020;1543;1545;5243;367;2556;768;2737;6607;4087;196,P28473;P18507;P16116;AEP43755;P16152;NP_000760;Q8N1C3;ADZ17384;NP_000095;AGS09764;ADP91253;AAY56401;P04798;P18508;ABB72139;P21397;Q16445;P05177;Q15078;BAH02291;O14764;Q965D6;P19139;P49840;EAW99313;P23574;AAP88778;Q00535;P14867;P62813;Q9UN88;NP_059107;O00591;Q16790;P43405;P67870;ADZ17337;P15431;P14679;P15206;P63079;NP_006155;P78334;P34903;P19969;NP_000490;P18505;Q9UNQ0;EAL24281;P19784;Q7ZJM1;P23576;Q9UBN7;Q9C0B1;P08170;P47869;NP_059488;O60218;O96028;Q99928;NP_035411;P06493;P10275;P11712;O95067;P14635;Q00534;AAI07878;NP_001257783;NP_000466;P11511;P27338;AAI13617;P47870;P47989;AAH14840;EAW58811;P42858;AAV41877;P68400;NP_001024547;NP_000752;O09028;P31644;P30191;Q16678;ABI96208;NP_001008910;P28471;NP_001809;P49759;BAH02283;4DES_A;P28472;P18506;3EBO_A;Q8NEV1;P80457;P28074;P63138;NP_001308829;Q9ES14;AAV31779;AAP35567;P15121;P20236;AAV38316;P67874;P22748;ADZ17382;AAA29795;EAW77416;P18266;P04150;P08183;Q91ZM7;P43166;Q9DGD3;Q01043;AFN61604;P48169;O43570;P37231;Q8WWL7;AAH11558;AAH50743;ADZ17378;P00915;P00918;P49841,2101;6850;P43405
T1675,活性,高毒性,6,256,1413,6850;6311;1576;43740568;3458;5914;100757539;8856;24831;1489834;1814;43;4780;1551;7157;7468;1813;19885;2737,ADZ17337;Q99700;NP_006155;AAH14804;ADZ17384;ACA62796;NP_000756;EGV99105;AAY56401;P59594;ABI96208;AAG24257;AFN61604;Q12884;AMB37292;O96028;AAA68151;NP_000610;NP_387512;P09884;AAH21195;P54098;NP_001257783;P43405;AAI13617;CAQ07474,6850;P43405;3458
T1996,活性,高毒性,6,255,1698,4916;6850;3718;1559;2932;25;3791;8900;43740568;3458;4914;4915;3456;7297;4293;4139;1195;7151;6790;1551;7157;7468;6622;3106;2185,Q05397;P01574;Q56UN5;P37840;NP_001119587;Q16288;QLI62812;P00519;P36888;Q9NYV4;Q16584;NP_000756;Q16620;Q9H2G2;P50613;P0DMS8;O96013;Q9P0L2;P42336;Q9H093;O60674;P49760;ABI96208;Q7L7X3;P21728;P19784;P33981;Q13043;Q09013;Q9UEE5;O76039;P78396;P50750;P49759;Q14289;P18074;P49840;O14965;P04629;NP_000610;P30291;Q14680;O96028;P16591;Q13470;Q13627;O95835;Q96GD4;P06493;Q7KZI7;Q00535;Q9H2K8;P52333;P80192;P35968;P27448;P24941;Q13188;P07949;O75716;Q92918;P29597;Q14004;P49841;P43405;P20248,6850;3106;3456;P43405;3458
T8389,活性,高毒性,6,255,2067,29412;1815;24173;3358;3274;150;6850;10682;57599;10280;1576;65975;84650;4160;1557;1565;4088;10951;3357;4986;24434;1128;25229;8647;148;3757;24473;6326;5732;2099;6098;11069;1131;5594;3350;5999;29595;1814;6323;854324;5893;7398;520277;100297344;24318;6530;5243;19886;617095;1812;151;6328;7157;3269;7468;3356;1544;6532;1813;808;855242;29581;805;801;29413;2740;152;25211;2862;7066;25187,NP_000760;P41595;P11229;P43140;NP_001120700;P62157;P0DP23;O95342;AAH18745;P08922;ABC94591;P18089;Q78DX7;NP_005893;P28335;Q8TAF3;P43405;P08908;P03372;NP_000785;P08909;NP_057658;AAB64013;ACA62796;NP_001020332;C8Z4T0;P18825;P21728;O94782;NP_542951;P23944;P00697;NP_059488;O96028;P35348;NP_000537;Q8WZA2;P35367;NP_000229;Q99250;CAC29064;P35498;P14416;AAI07878;Q9NY46;P23975;CAQ07474;P14842;P25021;B45705;NP_000752;P28223;NP_000097;P19327;A3EZJ3;NP_000947;NP_001091683;P61169;P32352;AAI30323;NP_002736;NP_602296;NP_001159419;NP_001243690;P20309;P35462;P08913;P06760;P08183;NP_000788;NP_652928;P15823;Q99720;O43193;P32245;Q9BY08;P30994;Q12809;P31645;P41145;P33302;Q15125,6323;6850;6326;6328;7157;P43405;NP_652928
T2876,活性,高毒性,6,255,2317,2568;6850;3248;289606;20586;84385;79211;1559;29705;29709;2558;2559;55879;2555;9734;1557;4088;2567;4129;25451;135;29707;2563;771;5914;2854;8856;2099;140674;2564;1588;759;760;7253;190;2554;1803;29316;116160065;24947;2560;24922;2561;2101;28989;142;196;29708;9807;2565;65191;29290;4780;57413;1545;80351;79915;367;140675;2566;4128;25450;2556;1544;768;2908;2557;5241;2737;8658;81658;4087;2562;25369;29689;123228,P28473;P18507;O75388;Q9BV86;AEP43755;AAI32976;QLI62812;Q8N1C3;ADZ17384;AGS09764;ADP91253;AAD47214;AAY56401;P18508;ABB72139;P21397;Q16445;O14764;EAW99313;P23574;P14867;P62813;Q9UN88;Q9H2K2;O00591;Q16790;P43405;ADZ17337;P15431;P63079;NP_001167549;NP_006155;P78334;P34903;P19969;P18505;EAL24281;P23576;P25099;P47869;AAH15051;Q99928;P10275;NP_000466;P11511;P27338;AAI13617;P47870;NP_000851;AAH14840;Q92551;AAV41877;O09028;P31644;P30191;P09874;Q16678;P28471;P28472;P18506;O95271;P63138;NP_660205;NP_001075445;NP_001308829;Q9ES14;P20236;P29276;AAA29795;P30543;P27487;Q91ZM7;Q96QE3;P48169;NP_058851;O43570;AAH11558;AAH50743;NP_000666;ADZ17378;P00915;P00918;EAW81333,2101;6850;20586;79915;P43405
T8350,活性,高毒性,6,255,1687,5049;6850;18815;4194;672;6311;3248;3172;1559;9446;956584;1576;5346;65975;23435;888371;580;1557;1565;43740578;154;4790;58819;887009;956586;855751;4193;18793;2671;7421;7151;5999;4881;1215;7398;5970;23569;387129;13198;7157;79915;440503;856395;7468;1551;1544;115;1080;10392;3553;4791;3091;19885;171071;7066;51053;18792;4882,NP_000851;Q99728;ANW61984;O60503;Q99700;NP_000897;1BQI_A;Q04206;NP_001119587;Q13148;NP_000760;NP_002384;NP_001138783;QLI62812;Q00653;ACA62796;DAA10558;NP_000756;NP_000015;NP_005253;P38398;B45705;NP_000752;NP_031863;ABI96208;NP_056979;NP_001138884;NP_000762;NP_002383;NP_003986;3I06_A;NP_032903;NP_214572;NP_057090;NP_001013728;P0DTD1;NP_598230;AAH18745;ABC94591;AAC35244;NP_059488;O96028;AAH15051;NP_217253;NP_000537;2VM6_A;NP_035411;AAP88778;P13699;NP_032899;CAC29064;CAI16307;NP_035243;NP_000483;P9WFX0;AAK85233;NP_000448;P23946;NP_036519;NP_006083;NP_001017535;AAI30323;NP_000567;P19838;NP_997055;NP_001171675;AAI07878;AAP35567;NP_004823;P43405;DAA06693,956586;6850;956584;6311;7157;79915;P43405
T2177,活性,高毒性,6,254,3056,1559;6868;5429;1565;1128;771;18671;1803;1459;4137;9212;5050;6197;84027;5468;5292;29127;2322;116549;7468;4353;83783;766;58190;231;1457;3248;11201;9734;4088;5914;8856;760;116160065;283106;1195;2100;4780;240;5305;2908;1612;3091;3292;51447;1557;10013;50507;1460;6513;81650;2943075;7498;100009114;253430;4363;55847;2101;24192;7224;100271999;25255;1544;5241;7299;1588;8576;11040;2932;1576;181263;54414;2099;2931;102;1543;1545;5243;367;7525;2737;84706;4087;196,ANW61984;AEP43755;AAI32976;AAI14949;ADZ17384;Q9NZ45;AGS09764;ADP91253;AAY56401;P04798;ABB72139;P05177;4DET_A;P12530;Q965D6;P19139;P49840;EAW99313;Q8TD30;Q96GD4;AAP88778;NP_036923;2O23_B;P67870;ADZ17337;P14679;NP_001139412;NP_006155;AAC51766;ACA62796;NP_001020332;P07947;Q9UNQ0;EAL24281;P11309;NP_000762;P19784;Q9UBN7;P51812;P07943;NP_002084;P48426;NP_059488;O96028;P10275;P11712;Q9NPH5;AAI13617;NP_000851;P09917;P47989;AAH14840;Q9UHH9;AAV41877;P68400;P21447;P03956;NP_001024547;NP_000752;NP_037409;Q16678;NP_006493;ABI96208;NP_001008910;NP_009126;YP_325663;NP_000097;P49759;BAH02283;NP_000729;Q8NEV1;2O23_A;NP_001308829;AAV31779;Q9UL62;P15121;P67874;P37059;AAA29795;P33527;NP_006866;EAW77416;P17988;P18266;P36888;P27487;P08183;NP_003174;P43166;Q9HAT2;O43570;P10481;NP_067021;P14061;AAH11558;AAH50743;P11166;P05164;P11474;P00918;Q8NFU5;P53355;P49841;P35869,
T2241,活性,高毒性,6,253,1474,4916;4837;6850;3932;84446;1956;2869;27;25;640;3791;5409;4173;4058;43740568;2260;57396;3176;5170;27232;6732;4914;6098;6714;415116;2554;4915;120892;2064;1489834;10188;2593;9212;5566;695;9807;6197;2321;2043;6790;9748;7468;3984;5747;20878;3619;22974;80724;10733;1969;2261;5979;2771;7525;2444;2241;2066;1024;1457,Q05397;P33991;Q92551;P08631;ACA62796;P97477;Q6JQN1;P21964;P54764;O00444;Q9ULW0;ABI96208;P19784;Q14749;P42684;P06239;Q14353;Q9NQS7;AMB37292;O14965;O96028;P78527;NP_005424;Q13470;P54760;Q96GD4;P11086;Q9P0J0;P14867;P50135;O15530;P29317;P04899;P31689;P61026;P40261;NP_003591;P43405,6850;P43405
