rank,ID,SMILES,active_score,activity_level,toxicity_score,P_tox_high,toxicity_level,recommend_score
3803,T10820L1,CC(=O)O.N=C(N)NCCC[C@H](N)C(=O)NCCCN1CCN(CCCNC(=O)[C@@H](N)CCCNC(=N)N)CC1,0.08636070052866099,中,0.542956248,0.5259868,低毒,0.0394706185949676
3804,TN7177,O=C(O)c1c[nH]c2cc(Br)ccc12,0.10027877564596319,中,0.606533215,0.5748805,低毒,0.03945636745715343
3805,T3437,CN(CCNc1ccnc2cc(Cl)ccc12)CCNc1ccnc2cc(Cl)ccc12.Cl.Cl.Cl,0.194650005516,中,0.7973258299999999,0.67605555,高毒,0.03945052830845074
3806,T10267,COc1ccc2cccc(CCNC(C)=O)c2c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.07716802375092,中,0.488921668,0.47041127,低毒,0.03943890486235658
3807,T15378L,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O.Cl,0.1045461581520351,中,0.622764697,0.5759682,毒,0.03943850164796888
3808,T9990,O=C1Nc2ccc(F)cc2/C1=N/NC(=O)c1ccc(O)cc1,0.139140960693018,中,0.71723324,0.5913451,毒,0.03934443863845206
3809,TN8515,CCO[C@@]12[C@@H]3[C@H](OC)[C@@H]4[C@]5(COC)CN(CC)[C@H]3[C@]4([C@@H](OC)C[C@H]5O)[C@@H]3C[C@](O)([C@H](OC(=O)c4ccccc4)[C@@H]31)[C@@H](OC)[C@@H]2O,0.1293595976471898,中,0.69599981,0.49341124,毒,0.03932534226306925
3810,T2S2295,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.06646382287339861,中,0.408327528,0.35262096,低毒,0.0393248143780739
3811,TP1266,N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O.O=C(O)C(F)(F)F,0.06705121376330861,中,0.413542277,0.40165105,低毒,0.039322702148016225
3812,T13890,Cl.Cl.Nc1nnc(-c2ccccc2O)cc1N1CCNCC1,0.1432994011390215,中,0.7256094,0.62991625,毒,0.0393200086581768
3813,T5S2309,C[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H]5CC[C@]43C)[C@H]2O)CO1,0.0712112650758782,中,0.44794766399999997,0.4154888,低毒,0.03931234523465378
3814,T67839,COc1ccc(-n2nc3ccc(NC(=O)CCl)cc3n2)cc1,0.17813375556248803,中,0.77937714,0.6236184,毒,0.039300378614737015
3815,TN1745,C[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H]5CC[C@]43C)[C@H]2O)CO1,0.070167311422122,中,0.44002339,0.40815645,低毒,0.03929205318297416
3816,T3892,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](COC(=O)/C=C/c3ccc(O)c(O)c3)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.0619580227879872,中,0.366327933,0.34371635,低毒,0.03926106836729695
3817,T5994,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(SCC(=O)O)C(=O)c3ccccc32)cc1,0.14466833911129098,中,0.72862257,0.6558427,毒,0.039259722070390635
3818,TN7091,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@@H](O)[C@H](OCCc2ccc(O)c(O)c2)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,0.062433676744768005,中,0.371509123,0.3497061,低毒,0.039238996251653745
3819,T16156,N#Cc1c[nH]c2ccc(-c3ccc(-c4c(O)cccc4O)cc3)cc12,0.14100514173024,中,0.72173772,0.60619557,毒,0.03923641222957973
3820,T11765,Cc1ccc(-n2c(-c3ccc(O)cc3O)n[nH]c2=O)cc1,0.141525220842524,中,0.72276272,0.6411528,毒,0.039236067277780666
3821,T72083,CCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2cc(N(CC)CC)ccc12.[Cl-],0.19470511787070002,中,0.7985369,0.7173884,高毒,0.03922589663209663
3822,TQ0131,COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@@]2(O)[C@H](O)[C@H](C(=O)N(C)C)[C@H]3c2ccccc2)cc1,0.1276830566907648,中,0.69279388,0.5197301,毒,0.03922501643570989
3823,T68145,CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,0.1107692273026872,中,0.64590327,0.5412255,毒,0.039223021172508254
3824,T5S1590,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.064618497111489,中,0.39305887,0.3610219,低毒,0.03921962365574887
3825,T3S2197,CC1(C)CC[C@]2(C(=O)O)CCC3=C(CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@@]34C)[C@@H]2C1,0.07908452509864039,中,0.5041300900000001,0.33584675,低毒,0.03921563634305555
3826,T4189,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1=O,0.07514715443869001,中,0.47816771599999996,0.36817583,低毒,0.03921421123684235
3827,T1854,Cc1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(N)cc1O,0.16067487750113998,中,0.7559529500000001,0.6002648,毒,0.03921222986326457
3828,T3S1888,CCN1C[C@]2(C)CC[C@H](OC)[C@@]34[C@H]1C1(OCO[C@@]15C[C@H](OC)[C@H]1C[C@]3(O)[C@@H]5[C@H]1OC)[C@@H](OC(C)=O)[C@H]24,0.109291411728328,中,0.64127432,0.4769544,毒,0.03920563599040444
3829,T6217,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,0.0928301095250048,中,0.578296084,0.48643988,低毒,0.039146820709403424
3830,T9992,COc1ccc(/C=C/C(=O)Nc2nccs2)cc1OC,0.08195291377936001,中,0.52242491,0.43885052,低毒,0.03913867017394009
3831,T27593,CCCCN(C1CC(C)(C)Oc2ccc(C#N)cc21)S(=O)(=O)CC,0.1328308564747816,中,0.70556215,0.57373077,毒,0.03911043179409327
3832,T32613,Cl.Cl.Oc1cccc(Nc2ccnc3cc(-c4cccc(CN5CCOCC5)c4)sc23)c1,0.16079555523268,中,0.75685243,0.65019333,毒,0.039097048521626925
3833,T1872,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.0728739676875077,中,0.463581134,0.3701551,低毒,0.03909097110785352
3834,T5S1889,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)C34C1C([C@H](OC)[C@@H]32)[C@@]1(OC(C)=O)C[C@H](OC)[C@]2(O)C[C@@H]4[C@@H]1[C@H]2OC(=O)c1ccc(OC)cc1,0.090504343361256,中,0.56812958,0.44903353,低毒,0.03908614877924984
3835,T32589,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CCN2C)cc1O,0.1153699596308608,中,0.66135236,0.58086413,毒,0.03906976455588629
3836,T13500,CC(=O)O[C@@H]1C[C@H]2C(=O)C=C3[C@H](CC[C@]4(C)[C@@H]([C@@](C)(O)[C@H](O)CCC(C)(C)O)CC[C@]34O)[C@@]2(C)C[C@@H]1O,0.095735334908637,中,0.59196949,0.5231944,低毒,0.03906293752779196
3837,T4984,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1.[Cl-],0.127885160219712,中,0.6945913,0.6051185,毒,0.03905724053199395
3838,T7761,Cl.NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.14681807693427001,中,0.73415949,0.6378011,毒,0.03903019244942557
3839,T28887,CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,0.17373768030658798,中,0.77538898,0.60907763,毒,0.03902339758609664
3840,T68485,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1.Cl.Cl,0.110336241961591,中,0.6463413800000001,0.56489533,毒,0.03902136306812236
3841,TP1750L,CC(=O)O.CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)O,0.07959069815214541,中,0.510110759,0.4983137,低毒,0.03899062670841461
3842,T9128,CNCC(C)CN1c2ccccc2CCc2ccccc21,0.1621459482253596,中,0.75966987,0.64579356,毒,0.03896855681597395
3843,T8299,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c2c1[C@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)OC)[C@@H](c1ccc(O)c(O)c1)O2,0.08387654847175201,中,0.535670944,0.48853165,低毒,0.03894631857242685
3844,T20023,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCc3ccc([N+](=O)[O-])cc3)C(=O)C[C@H]12,0.10890962297235601,中,0.64247229,0.5147716,毒,0.038938208098269846
3845,T2985,CC(C)=CCC[C@@](O)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C=O)CC[C@H](O[C@@H]4OC[C@H](O)[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.0667310941468072,中,0.41649735000000004,0.37341622,低毒,0.03893777027206149
3846,T9465,CN(C)CCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl.Cl,0.1290760095857715,中,0.69835345,0.6192031,毒,0.038935332979314896
3847,T60625,CC(C)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21,0.156156348121408,中,0.7506917,0.6875013,高毒,0.03893107368435643
3848,T5743,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O,0.08712595720147201,中,0.5532599899999999,0.3599342,低毒,0.038922650991445186
3849,TN2107,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O,0.08712594057615,中,0.5532600400000001,0.35993424,低毒,0.03892263920795162
3850,TN2086,COc1ccc(/C=C/C(=O)N2CCCC2)cc1,0.090142962656956,中,0.56827575,0.47282133,低毒,0.03891690294585234
3851,T29421,CC(C)(CCc1ccc(C(N)=O)cc1)NC[C@H](O)c1ccccc1,0.1533994853162262,中,0.7463981900000001,0.64819086,毒,0.038902387129263374
3852,T9748,Cc1cc(=O)oc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc12,0.1407633268738095,中,0.72383182,0.60321283,毒,0.03887435179348506
3853,T17042,N#Cc1c(-c2cccs2)nc(SCc2cccc(CC(=O)O)c2)[nH]c1=O,0.11866788202747501,中,0.6724686,0.6353858,毒,0.038867457535493734
3854,T1502,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0.09992540747279999,中,0.6112271100000001,0.4893372,毒,0.03884828944762804
3855,T8053,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O,0.09823648040706852,中,0.604796722,0.57658297,低毒,0.03882337907605625
3856,T16016,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](O)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,0.1131424450024995,中,0.6571575000000001,0.5163902,毒,0.03879003870076943
3857,T4581,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(O)CS[C@H]12,0.12336351073973999,中,0.68557686,0.5580712,毒,0.03878834240821277
3858,T21257,N[C@@H](Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,0.104116369618756,中,0.6276157849999999,0.59426737,毒,0.03877129256913031
3859,T207810,N[C@@H](CSC(=S)NCc1c[nH]c2ccccc12)C(=O)O,0.0995211942665,中,0.61083074,0.5734704,毒,0.03873058952701004
3860,T26339L,COc1cccc2c1ccc1nc3cccc(C(=O)N[C@H](C)CN(C)C)c3nc12.Cl,0.2196166923320175,中,0.8238113699999999,0.6808555,高毒,0.03869396414710968
3861,TN7215,C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](C[C@@H](O)[C@@H]4[C@@]5(C)[C@@H](CC(=O)O)OC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0607548090351033,中,0.363197893,0.33995733,低毒,0.03868879040393643
3862,T9896,COc1ccc2cccc(CC#N)c2c1,0.14247024782424403,中,0.72848074,0.6064322,毒,0.038683416261255356
3863,T21724L,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)C.CC(=O)O,0.082099300779661,中,0.528956284,0.52053106,低毒,0.038672359720253215
3864,T7804,CC1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21.CS(=O)(=O)O.O,0.083652973991169,中,0.538001859,0.516828,低毒,0.03864751847304143
3865,T7694,N[C@@H](Cc1c[nH]c2cc(F)ccc12)C(=O)O,0.10484079343374,中,0.63160867,0.59817415,毒,0.03862243933131075
3866,T2727,O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0.081418956746748,中,0.525746834,0.48873302,低毒,0.0386131980095623
3867,T5796,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,0.06098357103994799,中,0.367464962,0.34688616,低毒,0.0385742454251292
3868,TN1743,C[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]2O)CO1,0.067786848961548,中,0.4310152,0.39873007,低毒,0.03856968669901659
3869,T8917,COC(=O)c1cn2nc(Cl)cc(C(C)(C)C)c2n1,0.1161276268698,中,0.66814091,0.5950537,毒,0.038538008576871376
3870,T10682L,O=C1C(=Cc2ccc(O)c(Br)c2)CN(Cc2ccccc2)CC1=Cc1ccc(O)c(Br)c1,0.1412548709433,中,0.72749568,0.6320669,毒,0.038492562553091726
3871,T85479,OC[C@H]1O[C@@H](Oc2c[nH]c3ccc(Br)c(Cl)c23)[C@H](O)[C@@H](O)[C@@H]1O,0.06345280244838401,中,0.39345495,0.35466582,低毒,0.038486983233695204
3872,T19825,OC[C@H]1O[C@H](Oc2c[nH]c3ccc(Br)c(Cl)c23)[C@H](O)[C@@H](O)[C@H]1O,0.06345280244838401,中,0.393454973,0.35466585,低毒,0.03848698177428075
3873,T4S1519,CC(C)(O)[C@H]1CC[C@@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C[C@]23C)O1,0.06078837295892061,中,0.367093616,0.3264144,低毒,0.03847334931867382
3874,T67821,COCCn1cnc2c(NC3CC3)nc(N)nc21,0.103775215098885,中,0.62932124,0.5322002,毒,0.03846726805158797
3875,T22286,COC1=C(C)C(=O)C2=C(C1=O)[C@H](CNC(=O)[C@H](C)N)N1[C@@H](C#N)[C@@H]3Cc4cc(C)c(OC)c(O)c4[C@H]([C@@H]1C2)N3C,0.10116226287912,中,0.62017045,0.4508624,毒,0.03842441678635785
3876,T0313,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],0.136476731551749,中,0.718733336,0.63235354,毒,0.038386354997183986
3877,T37404,CC(C(=O)c1ccc(O)cc1O)c1ccc(O)cc1,0.1206455328619304,中,0.68186268,0.5838634,毒,0.038381846494666465
3878,TN1773,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)[C@@H]4C[C@H](O)[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1,0.059636535913515996,中,0.35648708700000004,0.3170177,低毒,0.03837688094693579
3879,T0146,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0.12887249427521,中,0.70226786,0.61551565,毒,0.03836948350769603
3880,T26719,N#Cc1ccc(-c2noc(-c3cc(F)cc(C#N)c3)n2)nc1,0.123360319832431,中,0.6892033,0.53994554,毒,0.03833998031486411
3881,T15481,N#Cc1c2nc3ccccc3nc2n2ccc(NC(=O)c3cccs3)cc12,0.16925487054648503,中,0.77355352,0.61568695,毒,0.03832716965810721
3882,T14545,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.O.[Cl-],0.11142339010772401,中,0.65602597,0.5556587,毒,0.038326752531615965
3883,T7415,COc1ccc(CNC(=O)CCl)cc1OC,0.09972777321858001,中,0.61575285,0.48332906,毒,0.038320112635085696
3884,T60105,COc1cc2ncnc(N3CCCN(S(N)(=O)=O)CC3)c2cc1OC.Cl,0.11743164743428451,中,0.6739426099999999,0.5712354,毒,0.03828945646582302
3885,T38662,C[C@H]1OC(C)(C)N(C(=O)CNC(=O)OCC2c3ccccc3-c3ccccc32)[C@@H]1C(=O)O,0.11145454742744,中,0.656457104,0.59538937,毒,0.03828941799559209
3886,TN1115,CC(=O)C[C@]12CCC(C)=CC[C@]13CC[C@@]2(C)[C@@](C)(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC3=O,0.064779260424063,中,0.409635767,0.3611385,低毒,0.03824335839455921
3887,T60051,CC(C)c1ccc(/C=N\N=C2\NC(=O)C(CC(=O)O)S2)cc1,0.0961205159189718,中,0.602598585,0.56870776,低毒,0.038198429036729424
3888,T1067,C[C@@H]1[C@H](O)[C@@H](C)\C=C/C=C\C=C/C=C\C=C/C=C\C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,0.07252026192853399,中,0.47342935999999997,0.4365282,低毒,0.03818704073667578
3889,T6297,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O.Cl,0.1214244765613344,中,0.685712994,0.5990261,毒,0.038162135193578965
3890,T9986,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1=Cc1ccc(-c2cccc(C(F)(F)F)c2)o1,0.14316470964932498,中,0.7335411700000001,0.64942575,毒,0.03814750103044883
3891,T38601,Cc1cn2c(n1)Cc1ccc(Cl)cc1C(c1ccc(N)cc1)=N2.Cl.Cl,0.1183168592295312,中,0.677654825,0.60086,毒,0.038138868693793605
3892,T60017,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](Oc3c[nH]c4ccc(Br)c(Cl)c34)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,0.0665403053888112,中,0.427057426,0.39424628,低毒,0.03812377384421156
3893,T4S1615,CC(C)=CCC12Oc3cc(O)c([C@H]4C=C(C)C[C@H](c5ccc(O)cc5O)[C@H]4C(=O)c4ccc(O)cc4O)c(O)c3C(=O)C1(O)Oc1cc(O)ccc12,0.10047274745913001,中,0.62064131,0.48221803,毒,0.03811520985679639
3894,T0230,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.102394791922059,中,0.627827113,0.60064846,毒,0.03810856532339697
3895,T205875,C=CC(=O)NCCCCCC(=O)ON1C(=O)CCC1=O,0.09886409406253899,中,0.614574602,0.561631,毒,0.038104732801963526
3896,T60027,CCCN1CCC[C@H](c2cccc(S(C)(=O)=O)c2)C1,0.130896611609011,中,0.708962344,0.6064367,毒,0.03809584302102895
3897,T7593L,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],0.0993661955183205,中,0.6167443100000001,0.5876198,毒,0.038082659826048824
3898,T34795,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,0.135527867906196,中,0.719037085,0.6324976,毒,0.03807830483065978
3899,TQ0313,Cc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(C(C)(C)C#N)cc1,0.28724988114053196,中,0.8674537600000001,0.50976896,毒,0.0380738916856244
3900,TN7122,COc1ccc2ccc(=O)oc2c1C/C=C(\C)CO,0.09062653332614881,中,0.58001276,0.47848383,低毒,0.03806198760241726
3901,T5S1262,Cc1c(O)c(C)c2c(c1O)C(=O)[C@H](Cc1ccc3c(c1)OCO3)CO2,0.093915054787449,中,0.5949932499999999,0.51035696,低毒,0.03803623111553667
3902,T5S2306,C[C@@H](CO)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H]5CC[C@]43C)[C@H]2O)CO1,0.06727857090837959,中,0.434654573,0.40300986,低毒,0.03803563239814764
3903,T11020,N#C/C(=N\O)C(=O)Nc1ccc(-c2ccccc2)cc1,0.11904495624248002,中,0.68068658,0.5971602,毒,0.038012652111536635
3904,T3S2325,CC1(C)[C@@H](O[C@@H]2OC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3CC[C@]45OC[C@@]6(CC[C@](C)(C=O)C[C@H]64)[C@H](O)C[C@@]5(C)[C@]3(C)CC[C@@H]12,0.0632410058913356,中,0.399030624,0.34995207,低毒,0.03800590784812828
3905,T3885,CC(C)=CC[C@H](O)/C(C)=C/CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.07070201351368649,中,0.462474606,0.43855697,低毒,0.03800412767053765
3906,T2411,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,0.1280490136462,中,0.7033090200000001,0.5432521,毒,0.037990987346724445
3907,T82182,C[C@@H](CO)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H]5CC[C@]43C)[C@H]2O)CO1,0.06610574123591581,中,0.425633111,0.39459777,低毒,0.03796894893871198
3908,T19865,COc1ccc(C=O)cc1OC1CCCC1,0.09576209977340999,中,0.6037472260000001,0.51248753,低毒,0.037945997679278476
3909,T4553,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1,0.1260834806017832,中,0.69906424,0.63278264,毒,0.03794302805834288
3910,T8217,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)O)c(F)c1,0.13243870855873918,中,0.71356846,0.6536289,毒,0.03793462324809085
3911,T15079,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,0.0964665023567864,中,0.60703317,0.47049353,低毒,0.03790813563233388
3912,T66085,O=C(OC[C@H]1CO[C@](CBr)(c2ccc(Cl)cc2Cl)O1)c1ccccc1,0.112489425724056,中,0.66306341,0.5638933,毒,0.03790180351452171
3913,T21331,C[C@H](CN(C)C)Oc1nc(Nc2cc3cccc(Cl)c3cn2)cnc1C#N,0.2727896189169699,中,0.86105943,0.52809036,毒,0.037901545142406595
3914,T6560,Br.CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@]34C1[C@H](C[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@]1(O)[C@H]2OC,0.128027340129229,中,0.704046,0.5212969,毒,0.037890203420605846
3915,T21354,CN(C)C(N(C)C)=[N+]1N=[N+]([O-])c2ncccc21.F[P-](F)(F)(F)(F)F,0.05034522556645884,中,0.24767823870000003,0.24439698,低毒,0.0378758087712041
