ID,SMILES,P_act,STRENGTH,P_tox_0,P_tox_1,P_tox_2
T2878,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.36499745,0.18046495,0.59940434,0.033422373,0.3671733
T2879,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,0.8882454,0.08431297,0.19641872,0.05353094,0.7500504
T2880,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,0.55590236,0.046902817,0.23984846,0.0036337983,0.75651777
T2881,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,0.44545367,0.0907992,0.26937777,0.057140082,0.6734821
T2882,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,0.45015183,0.09133429,0.6022318,0.031038767,0.36672944
T2883,COc1cc(C(=O)O)cc(OC)c1O,0.49864078,0.03951407,0.25655293,0.007697601,0.7357494
T2884,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.77272975,0.076391056,0.09618203,0.0537876,0.85003036
T2885,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,0.40073094,0.08462861,0.6049505,0.013937341,0.38111213
T2886,O=C(O)CCCCCCC[C@@H](O)[C@@H](O)CCCCCCO,0.55958533,0.054804277,0.116856724,0.0018776797,0.88126564
T2887,C[n+]1cccc(C(=O)[O-])c1,0.7052524,0.09209237,0.12266539,0.027167102,0.8501675
T2888,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,0.6578092,0.083978884,0.31262398,0.038596097,0.6487799
T2889,COc1ccc(/C=C/C(=O)O)cc1O,0.49924606,0.06615235,0.35036457,0.011199779,0.6384357
T2890,CN(C)CCc1ccc(O)cc1,0.7385008,0.17060378,0.24382295,0.09766451,0.6585126
T2891,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.[NH4+],0.3955613,0.14512421,0.55183595,0.021489937,0.42667413
T2893,CC1CCCCCCCCCCCCC(=O)C1,0.3116909,0.034179226,0.08264199,0.015948437,0.9014095
T2894,O=C1OC(=O)C2C3CCC(O3)C12,0.47193602,0.03502289,0.0896782,0.006298109,0.9040237
T2896,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12,0.529248,0.14545983,0.3308557,0.2550867,0.41405767
T2897,CC(C)=CCC(O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,0.7257261,0.16341893,0.2788293,0.13595967,0.58521104
T2898,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,0.44515365,0.12592384,0.39770794,0.0735931,0.5286989
T2899,O=C1C[C@@H](c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21,0.45491654,0.10570048,0.61178005,0.025637228,0.3625827
T2900,COc1ccc(C(C)=O)c(O)c1,0.56769896,0.07138314,0.28750467,0.029668191,0.6828271
T2901,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,0.44599938,0.094177395,0.59924436,0.029027142,0.37172845
T2902,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12,0.44660184,0.09765876,0.27156252,0.0989979,0.6294396
T2904,CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)CC[C@@H]12,0.49064323,0.088209,0.24699405,0.0494569,0.703549
T2905,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.42616364,0.075121984,0.18355545,0.036808826,0.77963567
T2907,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,0.8701492,0.15136902,0.1948494,0.08101745,0.72413313
T2908,CCCCCCCCCCCCCCCC(=O)O,0.5463557,0.039684117,0.06548337,0.0010984177,0.9334182
T2909,COc1cc2ccc(=O)oc2c(O)c1O,0.7178861,0.06013113,0.2720437,0.034384526,0.6935718
T2910,O=c1c(O)c(-c2ccccc2)oc2ccccc12,0.8558148,0.08570894,0.14803493,0.033416454,0.8185486
T2911,C=C1C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)C(O)[C@H](O)C4O)C2CC[C@@]1(O[C@H]1O[C@H](CO)C(O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,0.3598431,0.16951397,0.5965327,0.038870465,0.3645969
T2913,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)[C@H]2OC(=O)c1ccccc1,0.6721068,0.12331649,0.3833636,0.06396391,0.55267245
T2914,OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0.5193156,0.052432634,0.27275023,0.0040135304,0.7232362
T2915,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)C5CC[C@]43C)[C@H]2C1,0.7700551,0.12577595,0.24070318,0.16638987,0.59290695
T2916,C[C@H]1CC[C@@]2(O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@H]1C3,0.48080817,0.08042596,0.23623306,0.06598518,0.69778174
T2918,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1,0.48841104,0.114261776,0.3771594,0.02566733,0.5971733
T2919,c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2,0.59395266,0.10448196,0.32660294,0.056519505,0.6168776
T2920,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4.Cl.Cl,0.6524655,0.13321279,0.286983,0.050095625,0.66292137
T2921,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O.Cl,0.6112447,0.08646614,0.227706,0.03174971,0.74054426
T2922,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.418829,0.11320438,0.6775844,0.021643633,0.30077192
T2923,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0.7999114,0.27280536,0.3623054,0.23546293,0.4022317
T2924,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,0.75551456,0.11781231,0.4077639,0.08345402,0.5087821
T2925,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@@H](C)C2,0.5422133,0.118711896,0.4396392,0.0712598,0.48910102
T2926,COc1cc2c(c(OC)c1OC)-c1c(cc(OC)c(OC)c1OC)C[C@H](C)[C@H](C)C2,0.52773476,0.11661448,0.43748456,0.07379378,0.48872158
T2927,C[n+]1cccc(C(=O)O)c1.[Cl-],0.6573216,0.05765066,0.07764234,0.005551059,0.9168066
T2928,C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O.O,0.53392184,0.034288846,0.1112781,0.0011049104,0.887617
T2929,CCOC(=O)c1ccc(O)c(OC)c1,0.54148054,0.05279339,0.2534332,0.015897285,0.73066956
T2931,NC(=O)NCCCC(N)C(=O)O,0.5348964,0.12190091,0.33040744,0.024966383,0.64462614
T2932,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,0.35671866,0.1784218,0.64781976,0.03882735,0.31335285
T2933,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,0.8364955,0.08397543,0.29367772,0.05423224,0.65208995
T2934,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,0.5544977,0.13997163,0.36626327,0.04104308,0.5926936
T2936,COc1cc(O)cc(OC)c1OC,0.51956224,0.036306996,0.23615378,0.013870857,0.7499754
T2937,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0.55116606,0.11080759,0.41231322,0.0957384,0.49194837
T2939,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@]3(C)[C@H]([C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1)C(C)(C)CC[C@@H]3O,0.71504474,0.1966997,0.3263245,0.21823458,0.45544088
T2940,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,0.88992655,0.09173753,0.13389437,0.029277928,0.83682764
T2941,Cl.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.54217726,0.043214522,0.11457742,0.0029860542,0.8824366
T2942,O=c1ccc2cc3ccoc3cc2o1,0.87550604,0.037813842,0.056066174,0.0049725007,0.9389613
T2943,O=Cc1ccc(CO)o1,0.47576055,0.034884997,0.20536928,0.010183001,0.7844477
T2944,O=C([O-])C(O)Cc1ccc(O)c(O)c1.[Na+],0.50458497,0.048483945,0.16977952,0.0030531292,0.8271673
T2945,CC(C)=C1C/C=C(/C)CC/C=C(/C)CC1=O,0.3853866,0.06714561,0.21423794,0.04263464,0.74312747
T2947,OCc1c[nH]c2ccccc12,0.66486907,0.10573648,0.21272877,0.03265125,0.75462
T2948,CCOc1cc(C=O)ccc1OC(C)=O,0.48789284,0.06452455,0.33611518,0.011572923,0.65231186
T2949,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,0.7274537,0.107776865,0.179452,0.03340282,0.7871452
T2950,COc1cc2c(c(OC)c1OC)-c1c(cc(OC)c(OC)c1OC)C[C@](C)(O)[C@@H](C)C2,0.5072671,0.097853675,0.389183,0.061459247,0.5493578
T2951,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,0.5790778,0.05160225,0.23855026,0.006045284,0.7554044
T2952,CC12CCC(CC1=O)C2(C)C,0.3418091,0.06739512,0.16864513,0.046149146,0.7852057
T2953,Cc1nc(C)c(C)nc1C.Cl,0.4067318,0.014638722,0.051880784,0.0009561164,0.9471631
T2954,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,0.54185855,0.051614717,0.23655377,0.006434169,0.75701207
T2955,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0.86684465,0.11074373,0.15837544,0.20109524,0.64052933
T2956,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,0.541371,0.0576426,0.2216652,0.011823088,0.76651174
T2957,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,0.68112665,0.1282377,0.4114732,0.06739603,0.52113074
T2958,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,0.53177947,0.05139577,0.19579984,0.0073891953,0.796811
T2959,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.3623214,0.16669753,0.6434857,0.038671475,0.31784275
T5165,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,0.7073356,0.2935582,0.41155383,0.21056297,0.37788326
T2961,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,0.35564792,0.1912724,0.61020595,0.03371568,0.3560784
T2962,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.45987564,0.06856663,0.19925107,0.032185167,0.76856375
T2963,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0.56090635,0.08936213,0.28659573,0.019211013,0.69419324
T2965,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.45662507,0.04670775,0.13964668,0.0045284294,0.8558249
T2966,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0.40482512,0.12816809,0.35195974,0.09130948,0.5567308
T2968,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.55138284,0.06345243,0.2133583,0.0071544917,0.77948725
T2969,O=C1C=C(O)C(=O)c2ccccc21,0.8544312,0.081579715,0.049955428,0.013829924,0.9362147
T2970,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,0.64628196,0.15527524,0.38301432,0.14865582,0.46832985
T2971,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O,0.80482084,0.011344336,0.07045388,0.000794067,0.928752
T2972,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,0.8591007,0.19160576,0.22610669,0.08706103,0.68683225
T2973,CC1(C)C(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)CC[C@]23CC24CC[C@]2(C)[C@@H]([C@@]5(C)CC[C@@H](C(C)(C)O)O5)[C@H](O)C[C@@]2(C)C4C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C13,0.3510874,0.16413093,0.62880754,0.04119826,0.32999414
T2975,COc1cccc(C=O)c1OC,0.4901005,0.06436911,0.32047454,0.02589152,0.65363395
T2976,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,0.5827722,0.06644478,0.18727988,0.0114314165,0.8012888
T2977,COc1cc(C=O)ccc1OC(C)=O,0.50985587,0.05810667,0.32193607,0.009046469,0.6690175
T2978,C[C@H](CC[C@@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C,0.3240464,0.27217525,0.5970713,0.045678653,0.35725006
T2979,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.37149578,0.05620811,0.111296766,0.017732166,0.8709711
T2981,COc1cc(O)c(C(C)=O)c(OC)c1,0.4973669,0.061755512,0.31225765,0.02296944,0.6647729
T2982,O=c1c2ccccc2oc2ccccc12,0.9129084,0.063010305,0.029769976,0.008044346,0.9621857
T2983,COc1cc(/C=C/C(=O)O)cc(OC)c1OC,0.50342023,0.06694644,0.40781888,0.011704865,0.5804762
T2984,COc1cc2ccc(=O)oc2cc1O,0.7600291,0.06322513,0.2461105,0.03347581,0.72041374
T2985,CC(C)=CCC[C@@](O)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C=O)CC[C@H](O[C@@H]4OC[C@H](O)[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.35507768,0.18793379,0.58350265,0.04308113,0.37341622
T2987,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,0.7199766,0.06953251,0.27070785,0.03827794,0.69101423
T2988,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.8091748,0.09201111,0.26867118,0.055395637,0.6759331
T2989,O=C(O)c1ccc(O)cc1,0.6304677,0.041422702,0.110470735,0.0036464965,0.88588285
T2990,Cl.NCC(CC(=O)O)c1ccccc1,0.54815483,0.045985617,0.10300305,0.0024417697,0.8945553
T2991,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,0.76170146,0.15051016,0.19445989,0.045182202,0.760358
T2992,O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,0.76372504,0.09772877,0.19496395,0.03464499,0.77039105
T2993,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,0.64913744,0.137161,0.32413524,0.09461862,0.58124614
T2994,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1,0.62500423,0.09812645,0.3488257,0.042967375,0.60820687
T2995,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0.6830963,0.12613739,0.21330953,0.046430323,0.7402601
T2996,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,0.77024704,0.16647111,0.39035314,0.10741276,0.50223404
T2997,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0.68629795,0.08036069,0.14467822,0.011949752,0.8433721
T2998,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,0.7258357,0.07695682,0.2506124,0.054867685,0.69451994
T2999,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.4433671,0.08455939,0.55230075,0.014118357,0.43358088
T3000,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,0.6998297,0.11230177,0.24416143,0.069445975,0.6863926
T3001,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1,0.74950653,0.14125971,0.30344644,0.09357832,0.60297525
T3002,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0.507133,0.1954214,0.48942897,0.10590556,0.40466547
T3003,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,0.7111632,0.11833425,0.27922577,0.024619289,0.69615495
T3004,CCCCCCCCCCCCCCCCCCOCC(O)CO,0.5289559,0.04741563,0.0981529,0.0043718475,0.89747524
T3005,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,0.6303454,0.1037284,0.25867,0.04045588,0.70087403
T3006,O=C(O)/C=C/C=C/c1ccccc1,0.5411518,0.06332624,0.2707874,0.005266406,0.7239462
T3007,NCCCNCCCCNCCCN,0.5695967,0.12238505,0.13799937,0.074652895,0.7873478
T3008,COC1=CC(=O)c2ccccc2C1=O,0.7821873,0.074642904,0.08136687,0.014966348,0.9036668
T3009,O=C(O)CC[N+](=O)[O-],0.76169795,0.019512976,0.039030276,0.0012315884,0.9597381
T3010,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,0.78071415,0.08255523,0.13697557,0.011177166,0.85184723
T3011,Nc1ccccc1C(=O)CC(N)C(=O)O,0.56973165,0.09576405,0.24234721,0.017533978,0.7401188
T3012,O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,0.57024586,0.08750229,0.41399017,0.047753595,0.5382562
T3013,CCC1=C[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13.O=C(O)C(O)C(O)C(=O)O,0.53695714,0.10781718,0.38368195,0.030688439,0.5856296
T3014,CC1=CC(=O)CC(C)(C)C1(O)/C=C/C(C)=C\C(=O)O,0.49111673,0.07890283,0.32280526,0.016606245,0.66058844
T3015,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,0.898005,0.35889447,0.35340917,0.2910481,0.35554278
T3016,O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,0.568867,0.04093373,0.15410633,0.0019125148,0.84398115
T3018,O=Cc1ccc(O)c(O)c1,0.6785859,0.067585565,0.27697617,0.03752797,0.6854959
T3020,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,0.4296511,0.12068889,0.30881876,0.08667764,0.6045036
T3021,CCN1C[C@]2(COC)CC[C@H](OC)[C@]34C1[C@@H]([C@H](OC)[C@H]23)[C@@]1(OC(C)=O)C[C@H](OC)[C@]2(O)C[C@@H]4[C@@H]1[C@H]2C(=O)c1ccc(OC)cc1,0.72013444,0.14555195,0.38037333,0.14510795,0.4745187
T3023,CCC1=C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13.O=S(=O)(O)O,0.52896506,0.097571164,0.33827227,0.007758166,0.6539695
T3024,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,0.9419648,0.3348186,0.1354164,0.5778805,0.2867031
T3025,C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,0.32310387,0.23777217,0.6071262,0.048724372,0.3441495
T3026,CC=C1[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,0.5320588,0.08180963,0.24103151,0.03671434,0.72225416
T3027,CC(=O)OC(C)C(C)C(=O)OC[C@@]12[C@H]3C[C@]4(C)C(=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](C(=O)[O-])[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@]54C)[C@@H]1CC(C)(C)[C@H](O3)[C@@H]2O.[Na+],0.34312615,0.23301624,0.6109673,0.027924612,0.36110806
T3028,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C,0.84824014,0.0963133,0.15372959,0.09564537,0.75062495
T3030,O=C1CCC[C@H]2[C@@H]3CCCN4CCC[C@@H](CN12)[C@H]34,0.38152227,0.060703628,0.18837233,0.029616436,0.78201115
T3032,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,0.9645153,0.2599545,0.22397615,0.2271107,0.5489132
T3033,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.7140521,0.055916954,0.11030285,0.008881607,0.88081545
T3034,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1.Cl.Cl,0.6394186,0.084081106,0.1485711,0.016157907,0.83527106
T3039,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,0.40999958,0.09225921,0.30745655,0.03515551,0.657388
T3040,O=C1OC2(c3ccccc31)c1ccc(O)c(O)c1Oc1c2ccc(O)c1O,0.6339593,0.064537205,0.19029061,0.010800813,0.7989086
T3041,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,0.95385325,0.30823082,0.23929676,0.30468002,0.45602325
T3042,CC(CCc1ccccn1)(CCc1ccccn1)C(=O)c1ccccc1,0.5803542,0.16093865,0.39943334,0.08627991,0.5142868
T3043,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O,0.64415807,0.27866855,0.6280549,0.032526236,0.33941883
T3044,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,0.5908036,0.1523437,0.40537444,0.08409158,0.510534
T3045,O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1cccc2cccnc12)C(Cl)(Cl)Cl,0.9026469,0.28118077,0.19917986,0.29194808,0.5088721
T3046,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1.Cl.Cl,0.679066,0.1272961,0.24619782,0.030605419,0.72319674
T3047,C[C@@H](Nc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1)[C@@H](O)CO,0.88013285,0.2696044,0.39449936,0.20323901,0.40226164
