ID,SMILES,Best_Gene,DrugCLIP_Score,Activity_Level,Toxicity_Level,Active_Targets,Active_Accessions
T2121,CCCCS(=O)c1sc2nc(-c3cccs3)cc(-c3ccccc3)c2c1N,SCD,0.3645,活性,低毒性,15446;3248;79242,Q8VCC1;P15428;O08699;Q8JUX6;NP_371243
T61699,CC(C)CCN[C@@H]1CCc2cc(O)c(N3CC(=O)NS3(=O)=O)c(F)c2C1,THRSP,0.3645,活性,低毒性,,P17706;P18031
T8916,C=CCn1c(=O)c2cnc(Nc3ccc4c(c3)CN(C)CC43CC3)nc2n1-c1cccc(C(C)(C)O)n1,AOC3,0.3643,活性,毒性,7465,P30291;P53350
T28416,Cc1cc(C(C)Nc2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1,PPARG,0.3643,高活性,低毒性,5293;5291;5290;5294,P42338;P42336;O00329;P78527;P48736
T16518,Cn1nc(CC(=O)Nc2ccc(CN3CCN(C(=O)OC(C)(C)C)CC3)cc2)c2ccccc2c1=O,PPARG,0.3643,活性,低毒性,,
T68465,CS(=O)(=O)Nc1cccc([C@H](c2ccc(F)cc2)C(c2cccnc2)c2cccnc2)n1,NR1H3,0.364,高活性,低毒性,3752;3784;3741;3753,P15382;P51787;P22460;Q9UK17
T5513,COc1cc(Cc2cnc(N)nc2N)c(C(C)C)cc1OC,PPARD,0.364,活性,低毒性,81739;5024;22953,P56373;NP_002550;ABI96208;P49654;Q9UBL9
T8944,C[C@@H](NC(=O)Cc1ccc(C2CC2)cc1)c1ccc(OCC(F)(F)F)cn1,PPARG,0.364,活性,低毒性,8913;8912;8911,NP_001005407;O95180;O43497;Q9P0X4;NP_001003406;NP_001243290
T28680,Cc1cc2c(cc1Cl)N(C(=O)Nc1cccc3ncccc13)CC2,PPARG,0.364,高活性,低毒性,3358;3357;3356,NP_001159419;P41595;NP_000858;NP_001243690
T2576,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,AOC3,0.3638,活性,毒性,1551;1565;1559,ANW61984;Q9H093;P09619;P07949;ABI96208;QLI62812;Q08345;NP_000756;P11362;O95819;O94804;Q9H2G2
T3104,O=C(Nc1ncc(SCCN2CCCC2)s1)[C@]1(c2ccc(S(=O)(=O)C3CC3)cc2)C[C@H]1C1CCCCC1,GPAM,0.3638,高活性,毒性,7468;6850;3458,O96028;NP_000610;P43405
T11487,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,PPARD,0.3638,活性,低毒性,4837;2593;27232;29624;241;5409;3176,P20291;P50135;Q14749;P40261;P21964;P11086;Q14353;P20292
TQ0179,O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1,AOC3,0.3635,活性,低毒性,3783;3780;3736;3757;16491;3741;3778;3737;3743;3738;3742;3739;3781,P22459;Q9H2S1;P22460;P17658;Q12809;Q09470;P16389;NP_032444;Q12791;Q96RP8;P22001;O15554;Q92952
T27489,COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c1C,PPARG,0.3635,高活性,低毒性,5468;5467;5465,Q03181;P37231;Q07869
T10183,COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc(OC)c1O,PPARG,0.3635,活性,低毒性,,
T10213,CC(C)(C)c1nc(N2CCN(CCCSc3nccc(=O)[nH]3)CC2)cc(C(F)(F)F)n1,PPARG,0.3635,活性,低毒性,1814,P14416;P35462
T61486,Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,RXRA,0.3635,活性,低毒性,1719,P00533;P00374;P04626
T73552,CCCCCCCCCOc1ccc(-c2ccc(CC(=O)O)cc2)cc1C(=O)O,RXRG,0.3635,活性,低毒性,5777,P29350;Q06124
T7007,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,THRSP,0.3635,高活性,毒性,4916;6850;1559;10461;9891;43740568;4914;3456;4233;7151;558;28989;7301;9748;1551;2322;7157;7468;3815;3106,P01574;Q9BV86;P10721;NP_001119587;Q16288;QLI62812;P36888;NP_000756;Q9H2G2;P08581;ABI96208;Q12866;O60285;P04629;O96028;Q06418;P30530;Q9H0K1;P43405
T14497,Fc1ccccc1Nc1nc2nonc2nc1Nc1ccccc1F,THRSP,0.3635,活性,毒性,,
T5475,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,ACACA,0.3633,高活性,低毒性,2264;2263;2261;2324;5159;2321;3791;2260,P35968;P35916;P00533;P21802;P09619;P17948;P11362;P22607;P22455
T22843,CN1c2ccc([N+](=O)[O-])cc2N=C(c2ccc(C(=O)O)cc2)c2cc3c(cc21)C(C)(C)CCC3(C)C,AOC3,0.3633,高活性,低毒性,6256;6257;6258,P48443;P28702;P19793;NP_002948
T7572,CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(Cl)cc1Cl,NR1H3,0.3633,高活性,低毒性,63873;59341;66026,Q9ERZ8;NP_071300;NP_076460;NP_001170904;Q9HBA0;Q9EPK8
T15358,O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2[C@]12COc1cc3c(cc12)OCO3,PPARG,0.3633,活性,低毒性,6331;6326;6334;6332;6336,Q15858;Q9Y5Y9;Q9UQD0;Q14524;Q01118;Q99250
T6023,COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,PPARG,0.3633,活性,毒性,403693;17246;6850;4194;4193;7157;7468,Q00987;P56950;ABI96208;O96028;O15151;P04637;P23804;P43405
T84186,CCCCCCCCCCCC(=O)OCCCCC,PPARG,0.3633,活性,低毒性,,
T14893,Cc1ccc(NC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1Cl,PPARG,0.3633,高活性,毒性,2935;6850;22806;3106;3456;7468,Q96SW2;P01574;Q16531;Q9UKT9;O96028;P15170;P43405
T27106,Cc1ccsc1-c1ccc(C(=O)Nc2c(C)cc(CO)cc2C)o1,THRSP,0.3633,活性,低毒性,8698,O95977
T16166,Nc1ccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,ACACA,0.363,活性,低毒性,2030,Q99808
T68153,CCCCCCSc1nsnc1C1=CCCN(C)C1,PPARG,0.363,高活性,低毒性,1128;25229,P08482;P11229
T5700,Cc1cc(Cn2c(=O)n(Cc3cnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,RXRA,0.363,活性,低毒性,8505,Q86W56
T12493,CC(=O)Nc1nc2ccc(-c3cnc(C)c(NC(=O)OC4CCCCC4)c3)cc2s1,RXRG,0.363,活性,毒性,,
T22247,Cl.Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,THRSP,0.363,高活性,低毒性,1557;1559;10000,P31749;P11712;Q9Y243;P33261;P31751
T10606,CC[C@]1(c2ccccc2)C2=CNNC2=NC2=C1C(=O)CC(C)(C)C2,AOC3,0.3628,活性,低毒性,2932;2931,P49841;P49840
T4252,O=C(NCCCNC(=O)c1ccc[nH]c1=O)c1cc(-c2ccccc2)on1,PPARD,0.3628,活性,毒性,7468;6850,O96028;P43405
T13612,Cc1cc(C)cc(C(=O)N(NC(=O)c2ccc3c(c2C)CCCO3)C(C)(C)C)c1,PPARG,0.3628,活性,低毒性,692756,P49881;E3UJZ5
T6066,O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,THRSP,0.3628,高活性,毒性,9970;6850;5595;5604;1559;5594;1551;7468;5605,P36507;Q02750;P27361;ABI96208;QLI62812;NP_002736;O96028;NP_000756;P28482;ADZ17385;P43405
T9954,C=CC(=O)Nc1ccc(C)c(Oc2ccc(Cl)cc2)c1,THRSP,0.3628,活性,毒性,,
T15713,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,GPAM,0.3625,活性,毒性,,
T10460,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1F,PPARG,0.3625,活性,低毒性,,
T24437,COc1cc(CN(CCc2ccccn2)C(=O)CCCCc2ccccc2)ccc1OCc1ccccc1,PPARG,0.3625,活性,低毒性,5604,P04049;Q02750
T80671,COc1cc2c(cc1OC)C(=O)C(CC1CCNCC1)C2,AOC3,0.3623,活性,低毒性,11423,P21836;O42275
TQ0074,O=C(NO)c1cnc(NC2(c3cccc(F)c3)CCCCC2)nc1,AOC3,0.3623,高活性,毒性,10013;3065;43740568;3066;7468,O96028;Q92769;Q13547;Q9UBN7
T13390,CCc1cc2c(c(CC)n1)CCC(=O)N2Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1.Cl,GPAM,0.3623,活性,低毒性,1814;1815;185;4988,P35372;P30556;P21917;P35462
T2037,Nc1nc(NC2CC2)cc(-c2cccc(Cl)c2Cl)n1,SCD,0.3623,活性,毒性,4837;2593;4521;27232;6850;5409;7157;7151;7468;3176,P43405;P36639;NP_001119587;O96028;Q14749;P40261;P21964;P11086;Q14353;P50135
T12721,CSc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1,XPR1,0.3623,活性,低毒性,9475,O75116
T2697,COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)CC=Cc2ccc(Cl)cc2)cc1,AOC3,0.3621,活性,低毒性,19885,NP_035411;B45705
T7610,COc1cc2nccc(Nc3cccc(Oc4ccccc4)c3)c2cc1OC,ACACA,0.3618,活性,低毒性,,
T4029,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccccc1,AOC3,0.3618,活性,低毒性,81930,Q8NI77
T72032,CC(C)c1ccccc1-c1nc(NCc2ccccn2)c2c(ccn2C)n1,GPAM,0.3618,活性,低毒性,79837,Q8TBX8
T12824L,O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n2c1CCCC2)N(c1ccccc1)c1ccc(O)cc1,RXRB,0.3618,活性,低毒性,12043,P10415;P10417;Q07817
T12310,CN1CCN(c2ccc(Nc3ncc4c(n3)SC(=Cc3ccc([N+](=O)[O-])cc3)C(=O)N4)cc2)CC1,THRSP,0.3618,活性,低毒性,,
T7089,Cc1cc(C)cc(Oc2ccc(CNC(=O)[C@H](C)N)cc2C)c1,THRSP,0.3618,活性,毒性,10498;7468;6850,O96028;NP_954592;P43405
T5400,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,PPARA,0.3616,活性,低毒性,,
T1118L,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,PPARG,0.3616,活性,低毒性,2876,P07203
T11894,Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,RXRA,0.3616,高活性,低毒性,150;152;151;148,P08913;P18089;P18825;P35348
T10783,Cn1c(-c2cccnc2)c(CCCCCC(=O)O)c2cc(Cl)ccc21,SCD,0.3616,活性,低毒性,6916,P24557
TN1563,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,AOC3,0.3613,活性,低毒性,,
TN1892,COc1cc(O)c2c(c1)CCc1cc(O)ccc1-2,NR1H3,0.3613,活性,低毒性,100157809,P00591
TN1525,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,RXRG,0.3613,活性,毒性,2034;3091,Q16665;Q99814
T15427,Cc1cc(C)c(S(=O)(=O)N(Cc2ccc(-c3cccc(S(C)(=O)=O)c3)cc2)Cc2ccc(C(F)(F)F)o2)c(C)c1,THRSP,0.3613,活性,毒性,6850;1559;10062;7376,ABI96208;QLI62812;NP_001238864;P55055;Q13133;P43405
T3654,c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,THRSP,0.3613,高活性,毒性,6850;7468;1559;9807;7151;3106;3456;7157;1551;43740568;1489834,P01574;AMB37292;Q92551;NP_001119587;ABI96208;QLI62812;O96028;NP_000756;P43405
T20941,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3C(=O)OC)nn12,PPARD,0.3611,活性,毒性,2101;1576,ADZ17378;ABI96208
T15137,O=C(Nc1ccc(C(F)(F)F)cc1)c1cc(Cl)cc2nc(C(F)(F)F)[nH]c12,PPARG,0.3611,活性,低毒性,814112,XP_001349989
T7032,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O,PPARG,0.3611,活性,毒性,9212;1543;1545;3791;6790;2322,Q16678;P36888;P04798
T77771,COc1cc(N)cc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,RXRB,0.3611,高活性,低毒性,18706;5293;5291;5294,P42338;P42336;O00329;P42337;P48736
T2504,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,RXRG,0.3611,活性,低毒性,771;768;759;760;763;11238,P00915;P00918;Q9Y2D0;P35218;Q16790;O43570
T41139,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,THRB,0.3611,活性,低毒性,,P13726
T8316,COCCOc1nc(N)c2[nH]c(=O)n(Cc3ccc(C(=O)O)cc3)c2n1,THRSP,0.3611,活性,低毒性,170743,P58681
T19535,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)[C@@H](CCC(=O)O)[C@@H]3C,THRSP,0.3611,活性,毒性,213,P02768
T15784,Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,PPARG,0.3608,高活性,低毒性,29117;65980,Q9H8M2;Q9NPI1;NP_001009877;NP_001167455
T15775,Cc1cc(C2=NO[C@@](c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)sc1C(=O)NCC(=O)NCC(F)(F)F,PPARG,0.3608,活性,低毒性,,
T4775,CCCCCCCCCCCCCCCCCCCC(=O)O,PPARG,0.3608,活性,低毒性,1559;1544;5770,P11712;P18031;P05177;Q8JUX6;P00784
T27460,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3nc(C(=O)O)ccc3c2)cc1,SCD,0.3608,活性,低毒性,9971;1559,Q96RI1;P11712
T60008,COc1cc(Nc2nc(N3C[C@@H](C)N[C@@H](C)C3)ncc2F)ccc1NC(=O)c1ccc(C2=CCCC2)s1,THRSP,0.3608,活性,毒性,604;9612,Q9Y618;P41182
T12207,O=C1CCCc2c1ccn2CCN1CCN(c2cccc(Cl)c2)CC1,ACACA,0.3606,活性,低毒性,,
T6197,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,GPAM,0.3606,高活性,毒性,6850;10038;142;64761;1559;10039;8658;84875;80351;7468;11546,Q9UKK3;O88554;Q460N5;Q9H2K2;Q9Y6F1;Q53GL7;P09874;Q9UGN5;Q460N3;QLI62812;O96028;Q9H0J9;O95271;1XK9_A;P43405
T7948,CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3cc(OC(F)F)ccc3c2)CC1,PPARG,0.3606,活性,低毒性,27306;58962,O60760;O35543
T8875,Cc1nnc(-c2c[nH]c(=O)[nH]c2=O)cc1[C@H]1C[C@@H]1C(C)C,PPARG,0.3606,活性,低毒性,4907,P21589
T7209,COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,THRSP,0.3606,活性,毒性,1551;7468;1565;1559,ANW61984;ABI96208;QLI62812;O96028;NP_000756
T22306,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1c(C)cccc1Cl,AOC3,0.3604,活性,毒性,2260;3055;6714,P08631;P07947;P12931;P11362
T9767,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1,PPARG,0.3604,活性,低毒性,5467,Q03181
T60226,COc1cc2ncnc(N3CCN(C(=S)NCc4ccc5c(c4)OCO5)CC3)c2cc1OC,RXRB,0.3604,活性,低毒性,5159;3815,P09619;P10721;P16234
T11408,Cc1cc(-n2nc3c(c2-n2ccn(-c4ccc5c(cnn5C)c4F)c2=O)[C@H](C)N(C(=O)c2cc4cc([C@H]5CCOC(C)(C)C5)ccc4n2[C@@]2(c4noc(=O)[nH]4)C[C@@H]2C)CC3)cc(C)c1F,THRSP,0.3604,高活性,低毒性,14652;2740,P43220;O35659
T39126,Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O,XPR1,0.3604,活性,低毒性,5594;8550;9261,Q8IW41;P49137;Q16539;P28482
T8900,COc1ccc(-c2cncc(N[C@@H](C)c3cccc(NC(=O)c4cncc(C)c4)c3)n2)cc1OC,AOC3,0.3601,活性,低毒性,,P16234
T41287,CCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,PPARG,0.3601,活性,低毒性,881789,Q9RMS5;P25084
T34760,OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,AOC3,0.3599,高活性,低毒性,2065;2066,P00533;P21860;P04626;Q15303
T7158,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,GPAM,0.3599,活性,低毒性,,Q5L478;Q99IB8;Q9WMX2
T61933,COCCO[C@H]1CC[C@H](NC(=O)c2cc(-c3cncs3)nc3[nH]ccc23)CC1,PPARG,0.3599,活性,低毒性,952;12494;25668,P56528;Q64244;P28907
T64391,O=c1nc(-c2ccccc2)[nH]c2sc3c(c12)CCCC3,RXRA,0.3599,活性,低毒性,,
T23167,CCCNCCc1ccc(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1,PPARG,0.3596,活性,低毒性,1551;7468;1565;1559,QLI62812;ANW61984;NP_000756;O96028
T68077,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CCCO2)C1c1ccccc1[N+](=O)[O-],THRB,0.3596,活性,低毒性,775,
T21976,Cc1csc(S(=O)(=O)N(CC(C)C)c2cc3c(cc2OCc2ccc(C(=O)O)cc2)CCC3)n1,THRSP,0.3596,活性,低毒性,19216,P35375
T15550,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,RXRG,0.3594,活性,毒性,3418;3417,O75874;P48735
TQ0084,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12.Cc1ccc(S(=O)(=O)O)cc1,THRSP,0.3594,活性,低毒性,3358;1815;147;148;24318;1812,P08908;P61169;P35368;P31645;P21917;P21728;P35348;P28335;P28223
T14376,CN(CCO)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,GPAM,0.3591,活性,低毒性,,P10415;Q07817
T3225,CC(=O)OCC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,NR1H3,0.3591,活性,毒性,6850,P43405
T36634,CCCCCCSc1nc(O)cc(=O)[nH]1,PPARD,0.3591,高活性,低毒性,53831;80910,Q9NQS5;P30731;Q8CIM5
T14202,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1COc1ccc([C@H](CC(=O)O)c2ccon2)cc1,PPARG,0.3591,活性,低毒性,6531;1133;147;2864,P35368;O14842;P08912;Q01959
T8863,COc1ccccc1OCCN1CC(COc2cccc3[nH]c4ccccc4c23)OCC1=O,ACACA,0.3589,活性,低毒性,1551;1559,QLI62812;NP_000756;ABI96208
T88331,COc1ccc(NC(=O)c2cc3cc(Cl)ccc3oc2=O)cc1,PPARG,0.3586,活性,低毒性,134391,Q8TDV0
T10316,CCCCOC(=O)c1ccc(Oc2ccc3c(c2)COB3O)nc1,RXRG,0.3586,活性,低毒性,,
T22289,Cc1cc(-c2cnn3c(NC[C@H]4C[C@@](C)(O)C4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1,THRSP,0.3586,高活性,毒性,6850;7272;1576;1557;7468,P08684;P33261;O96028;P33981;P43405
T2106,CN1CCN(Cc2ccc(NC(=O)Cc3ccc(Oc4cc(NC(=O)C5CC5)ncn4)cc3)cc2C(F)(F)F)CC1,AOC3,0.3584,高活性,毒性,4837;2593;27232;1559;7157;5409;1551;7151;1565;7468;3176,ANW61984;NP_001119587;ABI96208;QLI62812;O96028;Q14749;NP_000756;P40261;P21964;P11086;Q14353;P50135
T17222,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,AOC3,0.3584,活性,低毒性,18168;4889,O70342;Q15761
T50066,[Br-].[Br-].c1cc[n+](CCCCCCCCCC[n+]2ccccc2)cc1,PPARG,0.3584,高活性,低毒性,590;43,P22303;P06276
T8062,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,PPARG,0.3584,活性,低毒性,5742,P23219
T27132,CN(C)C(=O)Nc1ccc(CN2CCC(C(O)(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)CC2)cc1,THRSP,0.3584,高活性,低毒性,10919;110147,Q96KQ7;Q9Z148;P26358
T79157,Cc1nc(NC(=O)N2CCC(C)(C)C2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,THRSP,0.3584,活性,低毒性,,P07333;P10721;P16234
T6331,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1.Cc1ccc(S(=O)(=O)O)cc1,ACACA,0.3582,活性,毒性,,
T13677,Cc1nc(OCCCCCN2CCCCC2)cc(-c2ccc(F)cc2)n1,PPARG,0.3582,活性,低毒性,,
T21572,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,RXRG,0.3582,活性,低毒性,2862,O43193;NP_001498;A5A4K8
T3952,c1ccc(CN(CCN(Cc2ccccn2)Cc2ccccn2)Cc2ccccn2)nc1,SCD,0.3582,活性,毒性,65975;79727;887529,NP_937802;CAC29064;B45705;Q9H9Z2;AAI07878;NP_215062
T11069,FC(F)(F)Oc1ccc(Oc2ccnc(N3CCC(NC(=S)Nc4cccnc4)CC3)c2Cl)c(Cl)c1,THRSP,0.3582,活性,低毒性,76192,Q99LR1
T15185,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,AOC3,0.3579,活性,毒性,2263;3815;6850;2261;2324;5159;5979;1559;7468;3791;2321;5156;1551;2260,NP_065681;P21802;QLI62812;NP_000756;NP_006197;O00764;P09619;ABI96208;P17948;Q16832;P07948;NP_001167538;O96028;P22607;Q96GD4;NP_001087241;P35968;P35916;P07949;Q08345;NP_002600;P11362;NP_001153503;O43353;P43405;NP_002244
T5191,CN(C)CCc1nnc2cc(-c3ccccc3)c3cc(Cl)ccc3n12,AOC3,0.3579,活性,低毒性,4144,P31153
T85337,c1ccc(CNc2ccc(-c3nc4ncccc4o3)cc2)nc1,PPARG,0.3579,活性,低毒性,,
T36692,COc1ncc(-c2cccc(N3CCN(c4cnc(N)nc4N)CC3)c2)cn1,RXRB,0.3579,活性,毒性,1719,Q27783;P00374;P13922;Q07422
TQ0277,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,ACACA,0.3577,高活性,毒性,8030;3799;5979;3791;2322,P35968;O60674;P07949;Q16204;P36888;P33176
T9888,Nc1cccc(CNC(=O)c2ccc(Oc3ccc(OCc4cccc(F)c4)cc3)nc2)c1,AOC3,0.3577,活性,毒性,6547;6850;1559;1551;7468,NP_001123889;ABI96208;QLI62812;O96028;NP_000756;P43405
T63925,CSCC[C@H](NC(=O)c1ccn(S(C)(=O)=O)c1)C(=O)Nc1nc(-c2cccc(-c3ccncc3)c2)cs1,NR1H3,0.3577,活性,低毒性,,P51532;P51531
TQ0089,O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,PPARD,0.3577,活性,毒性,,
T11186,CCN(Cc1cccnc1)C(=O)CN(c1ccc(OC)nc1)S(=O)(=O)c1ccccc1C,PPARG,0.3577,活性,低毒性,1551;1559;3062;3061,NP_001517;ABI96208;QLI62812;O43613;O43614;NP_000756
T73463,NC(=O)c1ncc(N2CCCCC2)nc1Nc1ccc(C2CCN(C[C@@H]3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)cc1,PPARG,0.3577,活性,毒性,,Q96SW2;Q06187
T73140,Nc1nc(=O)n(-c2ccccc2Cl)c2nc(C(F)(F)F)ccc12,RXRG,0.3577,活性,低毒性,4144,P31153
T13101,O=c1cc(OCc2ccc(F)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,THRSP,0.3577,活性,低毒性,3757;11255;2847;1565;7468,ANW61984;Q12809;O96028;Q99705;Q9Y5N1
T22137,CC(C)(c1ccc(NS(=O)(=O)C(F)(F)F)cc1)c1ccc(C(C)(C)c2ccc(NS(=O)(=O)C(F)(F)F)cc2)cc1,GPAM,0.3574,高活性,低毒性,5796;5801;5795;8732,NP_002840;NP_002834;NP_003791;NP_002835;Q06124
T5058,C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,GPAM,0.3574,活性,毒性,57097;6850;64761;142;10038;79668;10039;8658;80351;7468,Q8N3A8;Q9H2K2;Q9Y6F1;P09874;Q9UGN5;O96028;Q9NR21;Q9H0J9;O95271;P43405
