ID,SMILES,MolWt
T8474,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O,615.68
T8475,C=CCN1CCN(c2nc3ccccc3nc2C#N)CC1.O=C(O)C=CC(=O)O,395.42
T8480,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl,491.10
T8484,COCCN[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,505.09
T8488,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOc2ccc(-c3cc(Nc4ccc(OC(F)(F)F)cc4)ncn3)cc2)C(C)(C)C)cc1,861.94
T8506,COCCOc1nc(-c2ccc(Cl)nc2)nc2c1CN(C(=O)c1ncn3ccccc13)CC2,464.91
T8511,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#Cc2ccc(C(F)(F)F)cc2)s1,617.52
T8517,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,318.35
TN1100,CC(=O)c1c(C)cc2cccc(O)c2c1O,216.24
TN1256,CC(=O)O[C@H]1CC[C@]2(C)C3=C(CC[C@H]2C1(C)C)[C@]1(C)C[C@@H](O)[C@H]([C@@H](CCC=C(C)C)C(=O)O)[C@@]1(C)CC3,514.75
TN1860,CC(C)=CCc1cc(-c2cc(=O)c3cc(CC=C(C)C)c(O)cc3o2)ccc1O,390.48
TN2144,OC[C@H]1O[C@@H](Oc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,390.39
TQ0050,O=C(NCCCc1ccccc1)c1cccc(-c2cc(O)c3ncccc3c2)c1,382.46
TQ0058,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,484.55
TQ0067,COc1cc(C(=O)N2CC[C@@H](O)[C@@H](N)C2)cc2nc(-c3cc4ccccc4n3CC3CC3)n(C)c12.Cl,510.04
TQ0076,CC(C)(C)c1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)c2c(N)nccn12,518.54
TQ0083,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,383.43
TQ0084,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12.Cc1ccc(S(=O)(=O)O)cc1,565.71
TQ0100,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,577.55
TQ0115,CCN(CC=CC#CC(C)(C)C)Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,449.69
TQ0210,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,345.37
TQ0232,COc1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,621.91
TQ0252,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCO)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,392.62
TQ0253,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1,438.49
TQ0277,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,533.61
T12085,CN(C)c1cc[n+](Cc2ccc(CCCCc3ccc(C[n+]4ccc(N(C)C)cc4)cc3)cc2)cc1.[Br-].[Br-],640.51
T12345,CCN(CC)c1ccc(-c2nc3cc(C(=O)NC)ccc3n2Cc2ccn(CC)n2)cn1,431.54
T16523L,CCn1c2ccccc2c2cc(CNC)ccc21,238.33
T12575,Cc1nc2ccc(F)cc2n1-c1nc(N)c(F)c(Nc2ccc(C(F)(F)F)cc2)n1,420.34
T19160,C[C@H](O)[C@H](O)C1=Nc2c(nc(N)[nH]c2=O)NC1,239.23
T14118,CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1.Cl,301.82
T15458,CC(=O)Oc1cc2c(cc1Cl)C(c1ccccc1C(=O)O)c1cc(Cl)c(OC(C)=O)cc1O2,487.29
T13996,O=C(NO)c1cccc2ccccc12,187.20
T15216,Cc1cc(O)cc(C)c1C=C1C(=O)N(Cc2ccccc2)C(=O)N(Cc2ccccc2)C1=O,440.50
T12854,O=C(NCc1ccncc1)Nc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1,402.48
T16154,COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,414.92
T16708,Cc1cccc(-c2n[nH]cc2-c2ccc(F)c(-c3cnn(CCO)c3)c2)n1,363.40
T8523,COc1ccc(/N=N/c2c(N)n[nH]c2N)cc1,232.25
T8527,O=C1NN(c2ccccc2)C(=O)C1=CC=Cc1ccccc1Cl,324.77
T8528,c1ccc(Cn2c(NCc3ccco3)nc3ccccc32)cc1,303.37
T20793,O=C1[O-]->[Mg+2]23<-[O]=C(C=Cc4ccc(O)c5c4C(C(OC(Cc4ccc(O)c(O)c4)C(=O)[O-]->2)=[O]->3)C(c2ccc(O)c(O)c2)O5)OC1Cc1ccc(O)c(O)c1,740.91
T3904,COc1c(O)cc2c(c1OC)-c1c(cc(O)c(OC)c1OC)CC(C)C(C)C2,388.46
T3S1250,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@]3(O)[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]1(O)[C@@H]2C,754.91
T4469,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCO[C@H](OC)C2)[C@H](O)[C@H](C)O1,643.64
T5016,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1.O,404.46
T5496,COc1ccc(OC)c(-c2nnc3n2N=C(c2ccc(OC)c(OC)c2)CS3)c1,412.47
T5500,C[C@@H]1CC[C@@H](COc2ccc(F)cn2)CN1C(=O)c1cc(F)ccc1-c1ncccn1,424.45
T5509,Cc1c(-c2ccc3ncccc3c2)nnn1-c1cccnc1F,305.32
T5513,COc1cc(Cc2cnc(N)nc2N)c(C(C)C)cc1OC,302.38
T6S0619,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]1CC3)C(C)C,528.77
T7777,CNC(=O)c1cc(C(=O)NC)cc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)c1,460.48
T8332,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+],397.36
T8519,CC(=O)O.N=C(N)N/N=C/c1cccc(Cl)c1Cl,291.14
T8520,c1nn[nH]n1,70.05
T8526,CN(C)C(=N)NC(=N)N,129.17
T22236,C=CCc1ccccc1OCC(O)CNC(C)C.Cl,285.81
TQ0243,COc1ccccc1[C@H](Cn1c(=O)n(C(C)(C)C(N)=O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1,568.65
T8534,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,236.23
T8535,COc1cc2nccc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,370.41
T21773,COc1ccc2[nH]c3c(-c4cccc5ccccc45)nccc3c2c1,324.38
T8533,N#CC(c1ccc(F)cc1)c1cccc(C(F)(F)F)n1,280.22
T8532,N=C(NC(=N)N1CCCC1)Nc1ccc(OC(F)(F)F)cc1,315.30
T8531,Cc1cc(C)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c(C)c1,343.37
T12617L,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,431.54
T8529,CC1(C)CCS(=O)c2ccc(C#Cc3ncc(C(=O)O)cn3)cc21,340.40
T8530,O=C([O-])CS.[Na+],114.10
T3400,C=C[C@@](C)(/C=C/c1ccc(O)cc1)CCC=C(C)C,256.39
T3387,COC(=O)[C@@]1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,532.72
T16349,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Cl)c1,486.96
T11916,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1ncc(-c2cncnc2)cn1,576.63
T16748,c1cc(-c2nc3cc(-c4ccc5[nH]c(-c6ccncc6)nc5c4)ccc3[nH]2)ccn1,388.43
T16760,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,370.46
T17258,CCNS(=O)(=O)c1ccc(COc2ccc3nc4ccc(=O)cc-4oc3c2)cc1,410.45
T1791L,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1.Cl.Cl,631.07
T21312,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,485.95
T21524,Nc1ccc2c3c(cccc13)C(=O)NC2=O,212.21
T8478,N#Cc1ccc(Oc2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)cc1,431.80
T8536,Cc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1Cl,359.81
T8538,CCOc1ccccc1NC(=O)c1ccccc1NS(=O)(=O)C1CC1,360.44
T8541,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,522.97
T8542,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.Cl,291.79
T8543,COc1ccc(S(=O)(=O)Nc2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1.Cl,493.46
T8544,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,594.76
T8545,O=c1c2ccccc2n(CC2CC2)c(=O)n1O,232.24
T2470,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,382.46
TQ0021,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,556.59
TQ0059,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,488.55
TQ0228,COCCNCCc1cccc(Nc2ncc3c(n2)-c2ccccc2[C@H](c2ccccc2F)C3)c1,468.58
TQ0266,Cc1[nH]nc2ncc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,340.81
TQ0319,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12.Cl.O.O,395.88
TN1087,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,398.41
T12132,Cn1nc(C(F)(F)F)cc1-c1ccc(OCc2ccc(Cl)cc2)c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1O,594.86
T10419,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1,851.42
T14844,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,413.11
T15024,O=C([O-])c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12.[Na+],371.76
T13098,O=C(Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O)c1ccc(-c2cccc(C(F)(F)F)c2)cc1,490.50
T13178,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,396.47
T10655,Cn1cc(-c2ccc3nnc(Sc4ccc5nn(C)cc5c4)n3n2)cn1,362.42
T15423,O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,397.30
T15486,CCOc1ccc(C(Nc2ccccn2)c2ccc3ccc(C)nc3c2O)cc1C,399.49
T15732,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1.O=C(O)CCC(=O)O,552.64
T10857,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,767.54
T10625,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,386.46
T15789,O=c1nc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,414.49
T16088,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc2c(N)ncnc21,280.28
T16110,CC(C)OC(=O)NC1CCN(Cc2cc(Cl)c3cccnc3c2O)CC1,377.87
T5435,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCCOCCNC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,986.66
T5436,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCNC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,1002.66
T5437,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCOCCOCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,934.53
T12401,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2c[nH]c3nc(CN4CCOCC4)cc-3c21,487.51
T12502,CC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,346.43
T14855,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,622.54
T14511,COc1c(OC[C@H](O)CN2CCOCC2)ccc2c1N=C(NC(=O)c1cccnc1C)N1CCN=C21,494.55
T10668,c1ccc2c(-c3nccs3)c[nH]c2c1,200.27
T13173,CCCCCCCC(=O)c1cc(OC)c(OC)c(OC)c1CC(=O)OCC,380.48
TQ0203,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,452.54
TQ0157,CCN(c1nc(N)c(C(=O)NC(=N)N)nc1Cl)C(C)C,299.77
TN1126,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,286.28
TN1273,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,254.24
T10035,CCCCCCCCCCC#CC#CCCCCCCCCC(=O)O,346.56
T17341,C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,252.23
T12651,O=C(O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)C1=Cc2cc(O)c(O)cc2[C@H](c2ccc(O)c(O)c2)[C@H]1C(=O)O[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,718.62
T15201,Cc1ncccc1-c1cnc(NCc2c(F)ccc3c2CCO3)n2cnnc12,376.40
T12783,Cc1c(C(=O)NCCCO)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1,410.42
T11464,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,304.39
T10066,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C[C@@H]1O,235.25
T11186,CCN(Cc1cccnc1)C(=O)CN(c1ccc(OC)nc1)S(=O)(=O)c1ccccc1C,454.55
T11188L,Cl.NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,299.84
T11822,COc1cccc(-n2[nH]c3c(cnc4ccc(Cl)cc43)c2=O)c1,325.76
T15199,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,461.61
T15367,CCOc1ccc(CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])cc1.[Gd+3].[Na+].[Na+],725.72
T15435,COc1ncc(-c2ccc3c(Nc4cc(Oc5cc(F)cc(F)c5)cc(C(=O)O)c4)c(S(=O)(=O)NC4CC4)cnc3c2)c(OC)n1,649.63
T15485,Cc1ccc(C)c(CSc2nc(C3CCCC3)c(C#N)c(=O)[nH]2)c1,339.46
T15758,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,391.47
T15956,O=C(CCN1C(=O)C=CC1=O)NCCOCCOCCOCCOCCC(=O)ON1C(=O)CCC1=O,513.50
TQ0005,O=C1Nc2cc3[nH]nc(-c4ccncc4)c3cc2CN1Cc1ccccc1,355.40
T19644,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,603.75
T8546,Oc1c2c(nn1-c1nc3ccccc3s1)CCCC2,271.35
T8548,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,269.13
T8550,O=C(Nc1ccc(Cl)cc1F)c1ccccc1O,265.67
T8551,O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,419.42
T8552,COc1ccc(OC)c(C(=O)N[C@@H]2CN3CCC2CC3)c1.O=C(O)C(F)(F)F,404.39
T8554,Oc1cccc(Nc2nc(-c3ccccn3)cs2)c1,269.33
T8561,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1ncccn1)C(Cl)(Cl)Cl,438.66
T8572,Cc1nnc2ccc(-c3cccc(C(F)(F)F)c3)nn12,278.24
T8562,O=C(NCc1ccc(C(F)(F)F)cc1)Nc1cccc2cnccc12,345.32
T8612,CSc1nccn1C,128.20
T8620,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,517.56
T8624,CCc1nc(C)ccc1O,137.18
T8628,Oc1c(I)cc(I)cc1I,471.80
T8632,O=C(O)c1c2ccccc2cc2ccccc12,222.24
T8633,OC1c2ccccc2-c2ccccc21,182.22
T8637,COc1cc(C=O)c([N+](=O)[O-])cc1OC,211.17
T8638,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,353.42
T8621,CCOC(=O)c1cnc(SC)nc1N,213.26
T8639,NC[C@@H](CC(=O)O)c1ccccc1.[Cl],214.67
T8625,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,261.21
T8615,O=S1(=O)CCCN1,121.16
T8627,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,214.25
T8563,O=c1oc(-c2ccccc2Br)nc2cccc(Cl)c12,336.57
T8564,COc1ccccc1CNC(=O)[C@H](C)NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,459.57
T8565,CNc1nc(NCc2ccccc2)c2ccccc2n1.Cl,300.79
T8566,COc1ccc(S(=O)(=O)N2CCCCC2)cc1C,269.37
T8567,Nc1c(-c2cccc(C(F)(F)F)c2)nsc1C(=O)O,288.25
T8568,Cn1nc(-c2cccc(F)c2)n(C)c1=S,223.28
T8569,O=[N+]([O-])C1=Cc2cc(Br)cc(Br)c2OC1c1ccc(Br)cc1,489.95
T8570,O=C(c1cn(-c2cccc(Cl)c2)nn1)N1CCSCC1,308.79
T8571,Cc1cccc(N2CCN(C(=O)c3cc(S(=O)(=O)N(C)C)ccc3N3CCCC3)CC2)c1C,470.64
T8573,N=C(N)NN=Cc1cccc(Cl)c1Cl,231.09
T8574,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)o1,354.33
T8575,O=C(O)c1ccccc1NCCc1ccccc1,241.29
T8576,CC(=O)Nc1ccc(S(=O)(=O)Oc2noc3ccccc23)cc1,332.34
T8578,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,342.78
T8579,O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,421.81
T8580,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,271.79
T8581,Cl.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,450.81
T8582,Cc1cc(CN2CCNCC2)no1,181.24
T8583,O=C1NCCN[C@@H]1c1cccs1,182.25
T8584,O=C1C[C@H](c2ccccc2)NC(=O)N1,190.20
T8585,COc1ccc2nc3c(c(N)c2c1)CCCC3,228.29
T8586,CC(C(=O)O)c1ccc2c(c1)Cc1ccccc1-2,238.29
T8587,O=c1c(Cl)c(Cl)cnn1Cc1ccccc1Cl,289.55
T8588,O=C(NCc1ccccc1)OCCO,195.22
T8589,CC[C@H](N)c1ccc(N(C)C)cc1C,192.31
T8590,NS(=O)(=O)c1ccc(OCc2ccccc2)cc1,263.32
T8591,O=c1nc(-c2cccc(O)c2)[nH]c2sc3c(c12)CCCC3,298.37
T8592,OCc1sc(N2CCOCC2)nc1-c1ccccc1,276.36
T8593,COc1ccc2[nH]cc(C3=CCNCC3)c2c1,228.29
T8594,CCC(C(=O)NC(N)=O)c1ccccc1,206.25
T8596,Cn1c(CSc2nc3ccccc3s2)n[nH]c1=S,294.43
T8597,c1ccc(CC2CCN(c3ncnc4sccc34)CC2)cc1,309.44
T8598,O=c1[nH]c2ccccc2c2cn(-c3ccccc3)nc12,261.28
T8599,Cl.Cl.NCCc1cc[nH]n1,184.07
T8601,CCc1cc2c(n1Cc1ccccc1)CCCC2=O,253.34
T8603,CCOC(=O)c1c(N)sc(-c2ccccc2)c1C,261.35
T8604,O=C(CCCl)NCCc1ccccc1,211.69
T8605,c1ccc(-c2noc(CSc3nnc(-c4ccncc4)o3)n2)cc1,337.36
T8606,CC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,373.38
T8607,CCCCNc1nc2ccccc2[nH]1.Cl,225.72
T8608,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,280.40
T8609,CN1Cc2cc(Br)ccc2NC1=O,241.09
T8611,NS(=O)(=O)c1ccc2c(c1)CCC2,197.26
T8613,CCn1c(N)cc(=O)[nH]c1=O,155.16
T8614,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,253.71
T8616,CC(=O)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,279.64
T8617,Cc1nc(NC(=N)N)nc2ccccc12.Cl,237.69
T8618,O=C(O)c1cc(I)c(I)c(I)c1,499.81
T8619,O=c1nc[nH]c2c(Cl)cccc12,180.59
T8626,O=C(O)c1cc(=O)c2ccccc2[nH]1,189.17
T8630,Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,250.13
T8631,CN(C)C(=O)Oc1ccc[n+](C)c1,181.21
T8634,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,259.06
T8635,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,368.39
T8555,O=C(N/N=C/c1ccc(O)c([N+](=O)[O-])c1)c1cc(O)cc(O)c1,317.26
T21559,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1.Cl,523.89
T3935,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,317.40
T8492,COc1ccc(-c2cc(Nc3ccnc(N4CCOCC4)n3)on2)cc1,353.38
T17222,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,407.46
T8556,Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)OCc3ccccc3)ccc12.O=C(O)C(F)(F)F,693.64
T8560,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1106.25
T8547,CCN(CC)C(=O)c1cccc(C(=O)O)c1,221.26
T8549,O=S(=O)(O)CCN1CCN(CCO)CC1,238.31
T8486,CCC(=O)NC[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)N/C(C)=C\C(=O)c1ccc(C(F)(F)F)cc1,619.68
T8557,CC(=O)Oc1ccc(C[C@H](N)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)O)cc1,597.67
T8559,Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3CCCCC3)NC(=O)OCC3c4ccccc4-c4ccccc43)ccc12.O=C(O)C(F)(F)F,792.85
T8644,CC(=O)O.CC(=O)O.CC(=O)O.Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,819.96
T7571,Cn1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=N,281.27
TP1008,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)C(C)C)C(N)=O,1133.34
TP1012,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,652.75
