Rank,ID,SMILES,Score
336,TN9668,CSCCC(C)=O,0.5942
337,T77581,CNC(=S)NNC(=O)c1cccs1,0.5933
338,TN9399,CC(C)(C)c1ccc(C(C)(C)C)cc1,0.5933
339,T20128,CCSCC[C@H](N)C(=O)O,0.5933
340,TN9331,Cc1cscn1,0.5933
341,T4631,CC(C)N(C(=O)c1ccc(Cl)cc1)C(C)C,0.5928
342,T6214,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,0.5928
343,TN9464,Nc1ccc2ccc3ccccc3c2c1,0.5928
344,T4722,CC(=O)OC[C@H](N)C(=O)O.Cl,0.5928
345,T9605,NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,0.5928
346,T13634,O=C(O)[C@H]1CCCCN1,0.5928
347,T3511,COc1ccc(OC)c(-c2cc(=O)[nH]c(=S)n2CC(N)=O)c1,0.5923
348,T64321,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.5923
349,T202353,O=C1CCCC(=O)N1CCc1cnc[nH]1,0.5918
350,T31907,CC(C)(C)C[C@H](N)C(=O)O,0.5918
351,T5746,COc1c2ccccc2nc2occc12,0.5918
352,T29808,O=C1N(CCN2CCC3(CC2)OCCO3)CCN1c1cc(Cl)cc(Cl)c1,0.5913
353,T0914,CC(=O)Nc1cccc(O)c1,0.5913
354,TN9310,Cc1cccc(C(C)C)c1N,0.5913
355,T8309,CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(=NO)[nH]c2=O)[C@H](O)[C@@H]1O,0.5913
356,T0983,CC(C)(S)[C@@H](N)C(=O)O,0.5908
357,TN9182,Cc1oc2ccccc2c1C,0.5908
358,T1727,S=C(NNc1ccccc1)NC1CCCCC1,0.5908
359,T5544,O=C(O)c1ccco1,0.5903
360,TN9805,Clc1ccc(C(Cl)c2ccc(Cl)cc2)cc1,0.5903
361,T16785,O=c1ncc(I)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,0.5903
362,T2221,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.5903
363,T4880,O=C1C[C@@H](C(=O)O)NC(=O)N1,0.5898
364,T20319,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0.5898
365,T4959,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.5894
366,T38237,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,0.5894
367,T1897,O=C(O)CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12,0.5889
368,TN9592,COC(=O)C(C)CO,0.5889
369,TN9806,CC12CC3CC(C)(C1)CC(C)(C3)C2,0.5889
370,T20013,NC1(C(=O)O)C2CC3CC(C2)CC1C3,0.5889
371,T67447,COc1ccccc1C,0.5884
372,T20048,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,0.5884
373,T6821,CN(C)C(=S)NN=C(c1ccccn1)c1ccccn1,0.5884
374,TN6884,COc1cc(C)ccc1C(C)C,0.5884
375,T2524,Cc1cccc([C@H](C)c2cnc[nH]2)c1C,0.5884
376,T16816,O=S1(=O)N[C@H]2CCCN2c2ccccc21,0.5879
377,T19736,ClCCN(CCCl)c1ccccc1,0.5879
378,T20348,C=CCNc1ccccc1,0.5879
379,T6259,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,0.5879
380,T65918,CN[C@@H](CC(C)C)C(=O)O,0.5879
381,T205990,CC(C)C1NC(=O)NC1=O,0.5874
382,TN9271,COc1ccc(OC)c(OC)c1,0.5874
383,T0628,c1ccc2c(c1)CCc1ccccc1N2,0.5874
384,T207097,Cc1cccc2c(C)cccc12,0.5874
