ID,SMILES,MolWt
T11346L,CC(=O)O.CC(N)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NCC(=O)N1CCCC1C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)N1CCCC1C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)O)C(C)C)C(C)O)C(C)O,1819.06
T11353,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,484.64
T11353L,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC.Cl,521.10
T11366,C=C(C)[C@@H](CC=C(C)C)C[C@@]12C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)/C(=C(\O)c3ccc(O)c(O)c3)C1=O)C2=O,602.81
T11374,Nc1ncc(C#Cc2c(F)ccc(NS(=O)(=O)c3cc(Cl)cc(CO)c3Cl)c2F)cn1,485.30
T11375,COc1ncc(Cl)cc1S(=O)(=O)Nc1ccc(F)c(C#Cc2cnc(N)nc2)c1F,451.84
T11388,Cc1c(F)cccc1CCCCOc1ccc(C#Cc2ccc(F)c3c(CCCC(=O)O)c(C)n(CCCC(=O)O)c23)cc1,601.69
T11409,C#CCNC(=O)C(=O)c1c(C)c(C(=O)Nc2ccc(F)c(F)c2)n(C)c1C,373.36
T11410L,CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)[C@@]1(CO)c1ccccc1,389.33
T11411,O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2,378.43
T1145,CC(=O)NCC(=O)O.CC(=O)NCC(=O)O.N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,515.53
T11465,CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c(NS(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O,968.30
T11467,O=C1Nc2ccccc2/C1=C/c1ccccn1,222.25
T11469,CCc1c(C#N)c(S[C@@H](C(N)=O)c2ccccc2)nc(N(C)C)c1C#N,365.46
T11485,N#Cc1c(N)[nH]c2cc(/C=C/c3cccc(F)c3)ccc12,277.30
T1151,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,837.06
T11533,O=C1S/C(=C\c2ccc(OCc3ccc(B(O)O)cc3)cc2)C(=O)N1Cc1ccc(F)cc1,463.30
T11538,NC(=S)n1nc(-c2ccc([N+](=O)[O-])cc2)c(/N=N/c2cccc(Cl)c2)c1O,402.82
T1154,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,785.89
T11546,CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2)cc1,278.31
T11557,Cc1cc(C)c(-c2[nH]nc(C)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,384.48
T11561,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1C(O)C(F)C2,365.36
T11569,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,574.06
T1157,CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,639.83
T11593,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O,437.19
T1160,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,516.72
T11680,C=CCC12C=C(OC)C(=O)C(OC)(OC)C1C1C(/C=C/C)=CC2(OC)C(=O)C1(OC)OC,448.51
T11699,CC[N+]1(C/C2=C/CCCCCC2)CCC(NC(=O)C2c3cc(Cl)ccc3Oc3ccc(Cl)cc32)CC1.[I-],655.45
T1170,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,373.88
T1172,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,407.64
T11734,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(C(C)C)cc1,336.41
T11742,COc1cc(/C=C/CCCN2CCCN(CCC/C=C/c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,568.76
T11742L,COc1cc(/C=C/CCCN2CCCN(CCC/C=C/c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC.Cl.Cl,641.68
T11748,CC(=O)N1c2ccccc2[C@@](C#N)(c2ccccc2)[C@@H]1c1cncc(CCCCCCCN2CCCC2)c1,506.69
T11757,C[C@]1(O)CCN(c2nc(N3C[C@H](O)[C@@H](O)C3)cc(C(F)(F)F)c2C#N)C1,372.35
T11766L,NC(=O)/C(=C/n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)c1cncnc1,428.30
T11823,N#Cc1ncc2cc(COc3ccc(C(=O)NCc4cccnc4)cc3)n(CCC3CCCCC3)c2n1,494.60
T1183,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,286.46
T11855,CCCCCCCCCCCCCCCC1C(CP(=O)(O)O)OC(COC2OC(COC3(C(=O)O)CC(OC4(C(=O)O)CC(OC5(C(=O)O)CC(O)C(O)C(C(O)CO)O5)C(O)C(C(O)CO)O4)C(OC4OC(C(O)CO)C(OP(=O)(O)OP(=O)(O)OCCN)C(OC5OC(C(O)COC6OCC(O)(C(O)CO)C(O)C6O)C(OP(=O)(O)O)C(OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(OC7OC(CO)C(O)C(O)C7OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OC(C)C(OC%10OC(CO)C(O)C(OC%11OC(C)C(O)CC%11O)C%10OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7NC(C)=O)C6O)C5O)C4O)C(C(O)CO)O3)C(OP(=O)(O)O)C(OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)C2NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(O)C1OC(=O)CC(O)CCCCCCCCCCC,4899.96
T11874,N#Cc1cc(NS(=O)(=O)c2ccc(N)cc2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,467.86
T11882,COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CCC(N)CC3)n(C)c2=O)cc1F.O=S(=O)(O)c1ccccc1,609.66
T1190,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl,1059.60
T11947,COc1ccc(Cn2cc(C(=O)N/N=C3\C(=O)Nc4c(C)cccc43)nn2)cc1,390.40
T1197,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.O=C(O)/C=C\C(=O)O,503.55
T11979,COc1ccc(C#Cc2ccccc2)c(CCC(C)N(C)CCc2ccc(OC)c(OC)c2)c1,457.61
T11980,O=C1CCC(N2Cc3c(C#CCCCNC(=O)c4ccc(NC(=O)[C@@H]5NC6(CCCCC6)[C@@]6(C(=O)Nc7cc(Cl)ccc76)[C@H]5c5cccc(Cl)c5F)cc4)cccc3C2=O)C(=O)N1,889.81
T11993,CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,426.52
T11997,COC(=O)c1ccc2c(c1)/C(=C(/Nc1ccc(N(C)C(=O)CN3CCN(C)CC3)cc1)c1ccccc1)C(=O)N2,539.64
T12001,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,649.02
T12012,COc1cncc(C#Cc2ccccn2)c1,210.24
T12041,Cc1cs/c(=N\C2CCCCC2)n1/N=C/c1ccc(O)c(O)c1O,347.44
T12074,CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1,482.58
T12095,COC(=O)/C=C/C(=O)O,130.10
T12125,CN1C(=O)C2(C(C#N)=C(N)OC3=C2C(=O)CCC3)c2ccccc21,321.34
T12142,COc1ccc(CCNC(=O)/C=C/c2ccc(O)c(O)c2)cc1,313.35
T12146,N#Cc1ncc(N2C(=O)C3(CCC3)N(c3ccc(C(N)=O)c(F)c3)C2=S)cc1C(F)(F)F,463.42
T12148,CC/C(=C(\c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1.Cl,393.96
T1216,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,268.36
T12188,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,449.41
T12196,CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(C#N)(c3ccccc3)CC2)CC1,521.62
T1223,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],1323.22
T1224,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+],446.37
T12261,C/C(NO)=C1\C=NC(=O)NC1=O,169.14
T12266L,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1.O=C(O)/C=C\C(=O)O,505.51
T12268,CC(C)(C)NC(=O)NS(=O)(=O)c1cc(C#N)ccc1Oc1cccc(-c2ccc(OC(F)F)cc2)c1,515.54
T1227,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,510.48
T12284,C#CCOc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,495.54
T12295,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,425.65
T12296,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,325.54
T12297,COC(=O)C1=COC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C(=C/C(=O)O)C1CC(=O)OCCc1ccc(O)c(O)c1,570.50
T12302,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H](CO)Cc1ccc(O)cc1,431.66
T12303,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)Cc1ccc(O)cc1,431.66
T12306,CCCCCCCC/C=C\CCCCCCCC(=O)NNCc1ccc(O)c(OC)c1,432.65
T12307,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NNCc1ccc(O)c(OC)c1,454.66
T12311,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.Cl,490.95
T1232,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O,401.46
T12323,CC(=O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)[nH]n1,396.84
T12330,O=C(NCCCc1cn[nH]c1)c1ccc(-c2ccncc2)c(C#Cc2ccc(F)cc2)c1,424.48
T12339,C[N+](C)(C)CC#CCN1CCCC1=O.[I-],322.19
T12359,N#C/C(=C\c1cccnc1)c1c[nH]c2ccccc12,245.29
T1239,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2.O=C(O)/C=C\C(=O)O,508.57
T12408,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,393.57
T124192,CC(=O)O[C@@H]1C[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)[C@H](OC(C)=O)[C@@]2(O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2/C=C/1C,584.71
T124200,C/C=C/C=C/C(=O)c1cc(C)c(O)c(C)c1O,232.28
T12431,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,555.61
T12438,N#CC(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(O)C1CC1,296.25
T124384,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)O,210.27
T124477,O=C(OC[C@H]1O[C@@H](Oc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,542.49
T12452,CC(C)=CCC/C(C)=C/CC(C/C=C(\C)CCC=C(C)C)(P(=O)([O-])[O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],536.41
T124587,C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(/C(=O)O)CC/C=C(/C)CC[C@H]12,330.42
T12462,CC(=O)N1CCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C,471.44
T124755,C\C(C=O)=C/C=C/C=C(\C)C=O,164.20
T12478,CC(N/C(=N/c1ccncc1)NC#N)C(C)(C)C.O,263.35
T12478L,CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,245.33
T12489L,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)/C=C\C(=O)O,409.51
T12490,O=C1C[C@H](O)C[C@@H](/C=C/c2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,403.45
T125062,COc1ccc(/C=C/C(=O)O)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,356.33
T125099,CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,676.80
T125115,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C1=O,210.28
T125211,C=C1CC[C@H]2[C@@H](/C=C(/C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)Cc4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,536.67
T12527L,Cc1cc(OC/C=C(/c2ccc(F)cc2)c2ccc(C#CCN3CCOCC3)cc2)ccc1OCC(=O)O.Cl,552.04
T12531,N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1,388.43
T12532,COc1cc(/C=C/C(=O)OCC2CCN(Cc3ccccc3)CC2)ccc1O,381.47
T12542,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,665.77
T125462,COc1cc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,582.56
T12549,C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)NC(=O)CC)c3)ncc2F)cc1,483.53
T12577,N#Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,362.07
T12584,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN.Cl,481.98
T12585,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ncccc2n1C/C(F)=C/CN.Cl.Cl,475.42
T1259,CN1CCCN=C1/C=C/c1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,594.69
T125901,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@@H]1O,350.46
T125931,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,718.84
T12594,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,815.24
T12596,CN1CC/C(=N\O)c2ccn(CCCCN3CCC(C(=O)c4ccc(F)cc4)CC3)c2C1=O,454.55
T12613L,CC1=C(C#N)[C@@H](c2ccc(C#N)cc2S(C)(=O)=O)N(C)C(=O)N1c1cccc(C(F)(F)F)c1,474.46
T1263,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,312.45
T126461,COc1cc(-c2c(C)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)/C=C/c2ccc(O)cc2)oc(=O)c1,718.66
T12675L,N#Cc1cc(F)cc(Oc2ccc(S(=O)(=O)C(F)F)c3c2CC(F)(F)[C@H]3O)c1,419.33
T12715,Cc1cc(/C=C/C#N)cc([N+](=O)[O-])c1Nc1nc(Nc2ccc(C#N)cc2)nc2ccccc12,447.46
T12717,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,325.77
T12738L1,CNCC/C=C/c1cccnc1.Cl.Cl,235.16
T12753,CC(C)n1c(=O)n(CC2CC2)c(=O)c2cc(NC(=O)N3CCO[C@@H](C(=O)Nc4ccc(C#N)c(Cl)c4)C3)ccc21,565.03
T12758L,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1.O=C(O)/C=C\C(=O)O,455.55
T12770,CCOC(=O)/C=C/C(=O)N(CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)OCc1ccccc1,491.50
T12781,Oc1cc(O)cc(/C=C/c2ccnc3ccccc23)c1,263.30
T1279,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,441.54
T12821,CCC/N=C1\S/C(=C\c2ccc(OC(C)=O)c(C)c2)C(=O)N1c1ccccc1C,408.52
T12830,CCCCCCCCC/C=C\CCCCC(=O)[O-].[Na+],276.40
T12834,CC[O]1C(Cc2ccc(OCCn3c(C)ccc3-c3ccc(SC)cc3)cc2)C(=O)[O-]->[Mg+2]<-12<-[O-]C(=O)C(Cc1ccc(OCCn3c(C)ccc3-c3ccc(SC)cc3)cc1)[O]->2CC,901.44
T12846,CC(C)(CC1Cc2ccccc2C1)NC[C@@H](O)COc1cc(CCC(=O)O)ccc1C#N,436.55
T12849,N#Cc1ccc(O[C@@H]2c3ccccc3C[C@H]2N2CCC[C@@H](N)C2)c(Cl)c1,367.88
T12856,N#CC(CCCN1CCN(N=Cc2cccnc2)CC1)(c1ccccc1)c1ccccc1,423.56
T12861,N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccnc4ccccc34)CC1)C2,438.58
T1288,C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,348.49
T1289,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+],538.70
T12897L,Cc1n[nH]c2c1C(c1cc(CO)cc(-c3ccccc3)c1)(C(C)C)C(C#N)=C(N)O2,400.48
T1290,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,492.15
T12900L,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12.O=C(O)/C=C\C(=O)O,377.44
T12902,Cc1n[nH]c2c1C(c1cc(Cl)cc(Cl)c1)(C1CCC1)C(C#N)=C(N)O2,375.26
T12913,CNC(=Nc1ccc(C2=NNC(=O)CC2C)cc1)NC#N,284.32
T12928,CC(O)(COc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,500.32
T12970,O=C(O)c1cccc(-c2cccc(NCCNC[C@H](O)c3cccc(Cl)c3)c2)c1,410.90
T12981,COc1cc(/C=C/C2=CC(=O)[C@H]3C[C@@H]2C3(C)C)cc(O)c1O,300.35
T13000,COc1ccc2c(C(=O)Nc3ccc(NC(=O)c4nn(C5CCN(C(=O)CC(C)(C)C#N)CC5)c5ccc(F)cc45)cc3Cl)cnn2c1,671.13
T13009,COc1cc(/C=C/c2ccc(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)cc2)cc(OC)c1,475.54
T1303,CC[P](CC)(CC)[Au+]<-[SH-][C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,679.50
T13031,[2H]c1c([2H])c(S(=O)(=O)Nc2cc(C)on2)c([2H])c([2H])c1N,257.31
T13036L,CCCCCCCC/C=C\CCCCCCCC(=O)ON1C(=O)CC(S(=O)(=O)[O-])C1=O.[Na+],481.59
T13037,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,340.42
T13048,N#Cc1c(C(F)(F)F)c([N+](=O)[O-])c(-c2cccc([N+](=O)[O-])c2)[nH]c1=O,354.20
T1305,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@H]12)c1csc(=N)[nH]1)C(=O)[O-],546.59
T13050,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cccs3)c2O)O1,312.39
T13057,Cc1nnc(NC(=O)c2cccc([C@@H]3C[C@H]3NC3CCC3)c2)s1.O=C(O)/C=C/C(=O)O,444.51
T13057L,Cc1nnc(NC(=O)c2cccc([C@H]3C[C@@H]3NC3CCC3)c2)s1.Cc1nnc(NC(=O)c2cccc([C@H]3C[C@@H]3NC3CCC3)c2)s1.O=C(O)/C=C/C(=O)O,772.95
T13088,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1.[Br-],681.78
T13090,CCOc1cccc(F)c1C#Cc1cn([C@@H]2O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]2O)c2ncnc(N)c12.Cl,542.98
T13118,CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,422.01
T1313,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.16
T13131,CC(C)(C)OC(=O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,477.58
T13145,N#Cc1ccccc1CN1CCSC1=O,218.28
T131722,CCOC(=O)/C=C/c1ccccc1,176.22
T13178,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,396.47
T13194,CCN1Cc2c(ccc(F)c2C#N)O[C@@H](C)CNC(=O)c2c(N)nn3ccc1nc23,409.43
T13226,COc1ccc(C(=O)N2c3ccccc3Oc3cc(C#N)ccc32)cc1,342.35
T13237L,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,383.42
T13243,COc1c(O)c(C)c(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(O)c1OC,865.38
T13257,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(/C(N)=N/O)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,629.82
T13267,COc1ccc(-c2csc(N(C)C(=O)[C@@H]3CCCN3C#N)n2)nc1C#N,368.42
T13272,C[C@](O)(Cn1ccc2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,405.35
T13273,C[C@](O)(Cn1cc(F)cn1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,356.28
T1330,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,326.44
T13303,CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC/C=C\1,525.60
T13324,COc1cc(C(=O)N(CCC2CCCN2C)C/C(C)=C/c2ccccc2F)cc(OC)c1OC.O=C(O)/C=C/C(=O)O,586.66
T1335,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.34
T13354,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,392.50
T13365,CCN(CC)CC(=O)OC1CCN(c2ccc(/C=C(\C#N)c3ccc(OC)c(OC)c3)s2)CC1,483.63
T13366,CCN(CC)CC(=O)OC1CCN(c2ccc(/C=C(\C#N)c3ccc(OC)c(OC)c3)s2)CC1.CS(=O)(=O)O,579.74
T13368,O=C(O)c1cccc(CN2C(=O)/C(=C(\c3ccccc3)c3ccc(Cl)cc3)c3ccccc32)c1,465.94
T13375,C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCC)C(=O)Cc2ccsc2)cc1,545.13
T13379,O=C(O)c1ccc(-c2ccc(/C=C3\SC(=S)N(Cc4ccccc4)C3=O)o2)cc1,421.50
T13385,O=C(O)/C=C/C(=O)O.c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,531.61
T13436,CCCCCCCC(=O)/C=C/c1ccc(O)c(OC)c1,276.38
T13458,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,443.64
T13475,N#CCCN,70.09
