name,smiles,max_tc,DrugCLIP_Target,DrugCLIP_Score,active_score,toxicity_score,recommend_score
T25127,Nc1ccc(SC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,0.126100,AOC3,0.295900,0.141306,0.664107,0.047464
T25127L,Nc1ccc(SC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,0.126100,AOC3,0.241600,0.141306,0.664107,0.047464
T71155,O=C1CC(=O)N(c2cccc(-c3noc(=S)[n-]3)c2)c2ccc3ccccc3c2N1,0.126100,RXRA,0.494100,0.138420,0.680919,0.044167
T0960,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0.125000,PPARG,0.689900,0.040933,0.845561,0.006322
T0997,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,0.125000,PPARG,0.415800,0.078913,0.875533,0.009822
T1185,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0.125000,NR1H3,0.126600,0.090854,0.822086,0.016164
T1814,O=C1NC(c2cccc([N+](=O)[O-])c2)=CCN1c1ccccc1O,0.125000,SCD,0.255400,0.124188,0.786952,0.026458
T1892,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NNC(=S)Nc1ccc(F)cc1,0.125000,PPARG,0.656200,0.129980,0.713965,0.037179
T1985,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,0.125000,PPARG,0.233500,0.179921,0.706683,0.052774
T2095,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,0.125000,THRSP,0.186600,0.282212,0.617019,0.108082
T2254,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1,0.125000,PPARG,0.181800,0.134895,0.660271,0.045828
T2414,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,0.125000,PPARD,0.302200,0.243899,0.823963,0.042935
T2415,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,0.125000,PPARG,0.523400,0.292741,0.760774,0.070031
T3024,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,0.125000,THRB,0.333300,0.315387,0.864584,0.042709
T3065,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,0.125000,XPR1,0.286900,0.319430,0.786163,0.068306
T4326,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,0.125000,RXRA,0.312000,0.158162,0.532689,0.073911
T6100,Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3c2)cn1,0.125000,AOC3,0.268800,0.240625,0.694490,0.073513
T6303,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.125000,PPARA,0.537600,0.245178,0.669906,0.080932
T6868,O=C([O-])CCN1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,0.125000,PPARG,0.235200,0.083796,0.794005,0.017262
T4468,O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F,0.125000,NR1H3,0.297600,0.135323,0.616028,0.051960
T5179,CNc1nn2c(C)c(N(C)C)c(C)nc2c1S(=O)(=O)c1ccccc1,0.125000,PPARG,0.564500,0.116350,0.770373,0.026717
T6799,Fc1ccc(Nc2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)nc(N3CCOCC3)n2)cc1,0.125000,PPARA,0.423800,0.219411,0.769759,0.050517
T7467,O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,0.125000,PPARG,0.407700,0.120192,0.862669,0.016506
T8376,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,0.125000,NR1H3,0.476600,0.293380,0.713840,0.083954
T16074,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,0.125000,NR1H3,0.490200,0.039794,0.864155,0.005406
TN1774,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,0.125000,PPARG,0.260500,0.087848,0.732810,0.023472
T13851,[H][C@@]12CC[C@]3(CC=C(C(=O)O)CC[C@@]31OC(C)=O)C(=O)O[C@]2(C)/C=C/C=C(\C)C(=O)O,0.125000,RXRG,0.408200,0.068998,0.581323,0.028888
TQ0161,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O,0.125000,PPARG,0.261000,0.097887,0.630617,0.036158
T14073,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,0.125000,AOC3,0.292500,0.217253,0.594012,0.088202
T15241,O=C(Nc1ccccc1Cc1ccccc1)c1cc(=O)[nH]c2ccccc12,0.125000,NR1H3,0.585000,0.192212,0.631025,0.070922
T11298,N[C@H]1CC[C@H](Nc2nc(Nc3ccc(CN4CCOCC4)cc3)c3ncn(C4CCCC4)c3n2)CC1,0.125000,THRB,0.290800,0.361856,0.778958,0.079985
T10460,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1F,0.125000,PPARG,0.362500,0.103620,0.650088,0.036258
TN6729,[H][C@]12CC[C@]3(C)C(=CC(=O)[C@H]3c3ccoc3)[C@]1(C)[C@H](OC(C)=O)C[C@@]1([H])C(C)(C)C(=O)C=C[C@]21C,0.125000,NR1H3,0.455600,0.052874,0.813650,0.009853
TN1634,CC(=O)OC/C1=C/C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,0.125000,THRB,0.363300,0.105679,0.718625,0.029735
T16569,OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,0.125000,XPR1,0.338400,0.173306,0.579295,0.072911
T11807,COc1ccc(S(=O)(=O)ON=C2C=C(C)C(=O)C(C)=C2)cc1,0.125000,FASN,0.244800,0.082371,0.852534,0.012147
TN1891,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12,0.125000,PPARG,0.245800,0.103742,0.658967,0.035380
TN2027,Cn1c(=O)c2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,0.125000,PPARG,0.469200,0.101308,0.763299,0.023980
TN7068,[H][C@@]12C=C(OC)C(=O)C[C@]13CC[N+](C)([O-])[C@@]2([H])Cc1ccc(OC)c(O)c13,0.125000,NR1H3,0.385300,0.068568,0.699601,0.020598
T11539,c1cc(-c2cnc([C@@H]3CCCN3)[nH]2)ccc1-c1ccc(-c2cnc([C@@H]3CCCN3)[nH]2)cc1,0.125000,NR1H4,0.592800,0.184091,0.624709,0.069088
T9981,Oc1cc2c(cc1C(c1ccc(C(F)(F)F)cc1)N1CCOCC1)OCO2,0.125000,GPAM,0.460700,0.083947,0.660806,0.028474
T60006,O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,0.125000,PPARA,0.475800,0.131083,0.747639,0.033080
T14779,O=C1c2ccccc2-c2c(NCCc3ccccc3)c(=O)[nH]c3cccc1c23,0.125000,PPARG,0.600600,0.277157,0.715504,0.078850
T15372,OC[C@H]1O[C@H](Sc2ccc(Cl)c(Cl)c2)[C@H](O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,0.125000,THRSP,0.188600,0.168849,0.492914,0.085621
T40249,CN1CCc2cc(Nc3ncc(C(F)(F)F)c(NCc4cc[nH]n4)n3)ccc2C1,0.125000,THRSP,0.317400,0.301812,0.653968,0.104436
T16475,CC[C@@H](C)Nc1nc(C)nc2c(-c3ccc(OC)nc3C)c(C)nn12,0.125000,XPR1,0.229000,0.276504,0.661640,0.093558
T13390,CCc1cc2c(c(CC)n1)CCC(=O)N2Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.125000,GPAM,0.362300,0.234833,0.578976,0.098870
T10385,C[C@H](Oc1ccc(-c2nc(-c3ccc4nc[nH]c4c3)no2)cc1C(F)(F)F)C(F)(F)F,0.125000,PPARG,0.306200,0.178379,0.612661,0.069093
T27193,Nc1nc(Cl)c2cnn(Cc3cc4c(cc3Br)OCO4)c2n1,0.125000,THRSP,0.288300,0.192604,0.638275,0.069670
T77633,NC(=O)c1ccccc1NC(=O)c1cc2cc([N+](=O)[O-])ccc2s1,0.125000,PPARG,0.405300,0.170281,0.803474,0.033465
T72253,CCCCc1nc2c(N)nc3ccccc3c2n1CCCCN,0.125000,RXRA,0.278600,0.160847,0.664413,0.053978
T60745,O=C(/C=C/c1ccc(F)cc1)Nc1ccc2oc(=O)ccc2c1,0.125000,PPARG,0.450400,0.092917,0.573598,0.039620
T77709,O=C(CSc1nnc(-c2ccncc2)n1-c1ccc(F)cc1)c1ccc[nH]1,0.125000,PPARG,0.387000,0.214387,0.637627,0.077688
T23318L,COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,0.125000,PPARG,0.536600,0.187393,0.655508,0.064555
T36953,O=C1OC2(c3ccccc31)c1ccc3cc(O)ccc3c1Oc1c2ccc2cc(O)ccc12,0.125000,PPARG,0.405300,0.078839,0.839565,0.012648
T77728,CCn1ccc2cc(N3CCC(=O)c4c3cc(OC)c(OC)c4OC)ccc21,0.125000,PPARG,0.355500,0.146460,0.536604,0.067869
T10886,COC(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)OC,0.125000,RXRG,0.343300,0.033747,0.825171,0.005900
T78646,COc1ccc(-c2c3c(nn2-c2ccc([N+](=O)[O-])cc2)-c2ccc(OC)cc2CC3)cc1,0.125000,PPARG,0.221800,0.153320,0.713608,0.043910
T28009,COc1c(OCc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)cc(C)nc1C,0.125000,PPARG,0.168000,0.231416,0.515462,0.112130
T61934,O=C1c2ccccc2S(=O)(=O)N1CCCCNC[C@H]1CCc2ccccc2O1,0.125000,ACACA,0.048600,0.260657,0.666117,0.087029
T77809,CCc1ccc(CNc2nc3nc(CNCc4ccccc4)cc(O)n3n2)cc1,0.125000,THRSP,0.401100,0.261733,0.591855,0.106825
T19998,[H][C@]12Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N1C(=O)CN(CC)C2=O,0.125000,PPARG,0.380100,0.158224,0.630869,0.058405
T25381,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,0.125000,SCD,0.223300,0.179821,0.665264,0.060192
T19795,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,0.125000,FASN,0.501500,0.070906,0.723284,0.019621
T18939,CC[n+]1c(C=CC=C2Oc3ccccc3N2CCCCCC(=O)ON2C(=O)CCC2=O)oc2ccccc21,0.125000,AOC3,0.244300,0.175873,0.591350,0.071870
TYD-00822,[H][C@]12CS[C@@H](CCCCC(=O)NCCCc3cccc4c(N)cccc34)[C@@]1([H])NC(=O)N2,0.125000,PPARG,0.234700,0.197960,0.592905,0.080589
T1922,[H][C@@]12CC[C@]3(CC=C(C(=O)OC)CC[C@@]31OC(C)=O)C(=O)O[C@]2(C)/C=C/C=C(\C)C(=O)O,0.124000,NR1H3,0.314500,0.068656,0.572859,0.029326
T9863,COc1cc2c(cc1-c1cnn3ccc(-c4ccnc5[nH]ccc45)cc13)CNCC2,0.124000,ACACA,0.253700,0.284485,0.719159,0.079895
T2516,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,0.123900,RXRB,0.243000,0.173838,0.625874,0.065038
T12235,CCOC(=O)c1c(NC(=O)CC2Nc3cc(C)c(C)cc3NC2=O)sc(C)c1C,0.123900,PPARG,0.383100,0.136444,0.552296,0.061087
T10659,CCCn1cnc2c(NCc3ccccc3)nc(N[C@H](CC)CO)nc21,0.123900,GPAM,0.160900,0.266759,0.577590,0.112682
T14384,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,0.123900,AOC3,0.173800,0.222154,0.600223,0.088812
T69522,[2H]C([2H])([2H])C1(C([2H])([2H])[2H])Cn2nc(-c3ccc(F)cn3)c(-c3ccnc4[nH]ncc34)c2CO1,0.123900,THRSP,0.184300,0.041826,0.352268,0.027092
T28109,O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1,0.123900,ACACA,0.158800,0.151384,0.668506,0.050183
T5720,[H][C@]12Cc3cc(O)c(OC)cc3-c3c(OC)c(O)cc(c31)CCN2C,0.123800,AOC3,0.291000,0.100633,0.637216,0.036508
T7505,CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,0.123800,PPARG,0.376500,0.171344,0.682322,0.054432
T4471,O=C1NNc2nc(CN3Cc4ccccc4C3)nc3cccc1c23,0.123800,THRSP,0.152500,0.302886,0.723909,0.083624
T13214L,CN1CCN(c2nc3c(F)cccc3c(=O)n2-c2ccc(Oc3ccc(F)cc3)cc2)CC1,0.123800,PPARG,0.270300,0.189343,0.736450,0.049901
TN1390,C/C=C(/C)C(=O)OC1c2cc(OC)c(OC)c(OC)c2-c2c(cc(OC)c(OC)c2OC)CC(C)C1(C)O,0.123800,NR1H3,0.318800,0.048855,0.602845,0.019403
T60025,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5nn(C)c(C(C)C)c5c4)n3)nc2)CC1,0.123800,THRSP,0.375700,0.380813,0.881984,0.044942
T35694,Clc1cc2cc(c1)-c1cnn3c1NC(=NCCOCCO2)C=C3,0.123800,THRSP,0.354700,0.142193,0.723240,0.039353
T9175,Cn1ncc(-c2nc(N[C@H]3CC[C@H](N)CC3)ncc2Cl)c1CC1CC1,0.123800,AOC3,0.268600,0.302441,0.692162,0.093103
T79856,C=CC(=O)N1C[C@@H](n2nc(C#Cc3c(F)cc4c(ncn4C4CC4)c3F)c(C(N)=O)c2NC)C[C@@H]1COC,0.123800,AOC3,0.386500,0.305138,0.649976,0.106806
T204051,CC(C)Oc1ccc(-c2cnc3c(-c4cc(=O)oc5ccccc45)cnn3c2)cc1,0.123800,THRSP,0.231800,0.184363,0.682542,0.058527
T2132,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.123700,PPARG,0.236900,0.083489,0.717444,0.023590
T11741,O=C(OCCO)c1ccc(NS(=O)(=O)c2cccc(-c3cc(F)ccc3O)c2)cc1O,0.123700,GPAM,0.389400,0.147949,0.582004,0.061842
T15658,CC(Sc1nc2ccccc2[nH]1)C(=O)N/N=C/c1cc(Br)ccc1O,0.123700,NR1H4,0.575700,0.181452,0.628160,0.067471
T14125,O=C(O)/C=C/c1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1,0.123700,RXRG,0.306900,0.123664,0.539972,0.056889
T19967,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,0.123700,XPR1,0.232500,0.106858,0.739553,0.027831
TN5254,CC(C)=CCc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,0.123700,PPARG,0.312000,0.108353,0.644307,0.038541
T16887,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,0.123700,ACACA,0.568400,0.267175,0.712046,0.076934
T24573,[H][C@@]12/C=C(\C)C[C@@]3([H])C=C(CC/C=C(\C)CC[C@@]1([H])C(=C)C(=O)O2)C(=O)O3,0.123700,SCD,0.411900,0.055097,0.718654,0.015501
TN2365,[H][C@@]12C[C@@H](C)[C@]3(C[C@@H](c4ccoc4)OC3=O)[C@]3([H])CCCC(=C13)C(=O)O2,0.123700,NR1H3,0.525400,0.064731,0.733377,0.017259
T5383,CC(Nc1nc(N2CCNCC2)nc2ccccc12)c1ccccc1,0.123600,ACACA,0.338600,0.302197,0.793180,0.062500
T15497,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccccc6)nc5c4)nc3c2)CC1,0.123600,PPARG,0.498300,0.282995,0.837619,0.045953
T8765,O=C(Nc1ccccc1)N1CCN(c2cccc3[nH]ccc23)CC1,0.123600,PPARG,0.175900,0.198229,0.703603,0.058754
T77339,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,0.123600,PPARD,0.365200,0.219041,0.674688,0.071257
T19905,O=S(=O)([O-])c1cc(O)c(N=Nc2c(O)ccc3ccccc23)c2ccccc12,0.123500,PPARG,0.529800,0.114440,0.889678,0.012625
TN1969,O=C(/C=C/c1ccc(O)cc1)NCCc1c[nH]c2ccc(O)cc12,0.123300,PPARG,0.500500,0.168251,0.555400,0.074804
T9118,Fc1ccc(-c2ccc(Nc3nc(Cl)nc(Cl)n3)cc2)cc1,0.123300,PPARG,0.284900,0.198285,0.695244,0.060429
T13683,COCc1c(F)c(F)c(COC(=O)[C@@H]2[C@@H](/C=C(/C)C#N)C2(C)C)c(F)c1F,0.123300,THRB,0.465300,0.060826,0.612165,0.023590
T25852,NC(=S)NN=Cc1ccc(-c2cccc(C(F)(F)F)c2)o1,0.123300,PPARG,0.577600,0.118380,0.654188,0.040937
T2842,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,0.123100,PPARG,0.262500,0.063893,0.574769,0.027169
T6272,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-],0.123100,PPARG,0.362500,0.029815,0.560331,0.013109
T5154,O=C(Nc1ccc(I)cc1)c1ccc([N+](=O)[O-])o1,0.123100,THRSP,0.257300,0.126183,0.719805,0.035356
T86167,CCc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(F)(F)F)c(NCCCN2CCOCCC2=O)n1,0.123100,NR1H3,0.383500,0.290752,0.722219,0.080765
T5826,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H](OC(C)=O)C/C=C(\COC(C)=O)C[C@@H](OC(=O)/C(C)=C/CO)[C@@H]12,0.123000,THRB,0.378700,0.056648,0.664478,0.019006
T22288,COc1ccc2[nH]c(O)c(C=c3ccc4c(c3)N=NC=4/C=C/c3ccc(N4CCN(C)CC4)nc3)c2c1,0.123000,ACACA,0.387900,0.152383,0.736418,0.040165
TN1036,COc1cc2c(c(OC)c1OC)-c1c3cc4c(c1OC[C@H](C)[C@@](C)(O)C(=O)O[C@@H]2[C@@](C)(O)[C@@H](C)C3)OCO4,0.123000,PPARG,0.347700,0.062775,0.575574,0.026643
T15418,CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)[nH]c2n(CC)c1=O,0.123000,XPR1,0.309300,0.257617,0.532034,0.120556
T16812,OCCC#Cc1nc(-c2ccc(F)cc2)c(-c2ccncc2)n1CCCc1ccccc1,0.122800,PPARA,0.236000,0.269371,0.554544,0.119993
T9214,Cc1[nH]n(-c2ccccc2)c(=O)c1C1(C(F)(F)F)C(=O)N(c2ccccc2)C2=C1C(=O)C(C)(C)CC2,0.122800,THRSP,0.370800,0.168186,0.669400,0.055602
T60047L,FC(F)(F)c1ccc(-c2noc(CN3CCCC(CN4CCOCC4)C3)n2)cc1,0.122800,PPARG,0.270000,0.127417,0.559829,0.056085
T14990,CC(C)n1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,0.122800,ACACA,0.132400,0.308430,0.608321,0.120806
T6269,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,0.122600,THRSP,0.401900,0.363027,0.807142,0.070013
TN2190,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,0.122600,PPARG,0.342800,0.077964,0.588877,0.032053
TN2546,COc1c(O)cc2oc3cc(O)c4c(c3c(=O)c2c1CC=C(C)C)OC(C)(C)CC4,0.122600,SCD,0.221200,0.109300,0.618176,0.041733
T1825,c1nc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CCCCC3)c2[nH]1,0.122400,AOC3,0.185300,0.313920,0.783499,0.067964
T2527,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0.122400,SCD,0.335200,0.091512,0.823731,0.016131
T6659,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,0.122400,THRSP,0.509800,0.150782,0.822163,0.026815
T3S1319,[H][C@]12Cc3ccc(OC)c(O)c3-c3c(O)c(OC)cc(c31)CC[N+]2(C)C,0.122400,NR1H3,0.352100,0.108909,0.672715,0.035644
T3S1320,COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3,0.122400,ACACA,0.394000,0.079276,0.725859,0.021733
T6S0139,CC(C)=CCc1cc(-c2coc3cc(O)ccc3c2=O)ccc1O,0.122400,PPARA,0.277800,0.118774,0.641422,0.042590
T5452,Nc1c(-c2cccc(O)c2)cnc2c(-c3cccnc3)cnn12,0.122400,PPARG,0.243200,0.179522,0.731110,0.048272
T12041,Cc1cs/c(=N\C2CCCCC2)n1/N=C/c1ccc(O)c(O)c1O,0.122400,PPARG,0.644000,0.157587,0.614519,0.060747
T24076,O=C(Nc1cc(O)cc(-c2cccs2)c1)Nc1ccc2ccccc2c1,0.122400,PPARG,0.244500,0.122562,0.730260,0.033060
T36707,Clc1cc(Cl)cc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,0.122400,THRSP,0.378700,0.264455,0.616408,0.101443
T63569,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc([C@@](C)(O)C(F)(F)F)c1,0.122400,NR1H4,0.319800,0.211737,0.560522,0.093054
T2687,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,0.122200,THRSP,0.357200,0.122245,0.648221,0.043003
T3102,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O,0.122200,AOC3,0.458500,0.117593,0.677905,0.037876
TN1142,O=c1c2c3c(ccc2cc2n1CCc1cc4c(cc1-2)OCO4)OCO3,0.122200,PPARG,0.503400,0.141298,0.564149,0.061585
TN1064,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccc(O)cc13)OCO2,0.122200,PPARG,0.463600,0.076666,0.839002,0.012343
T9831,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21,0.122200,NR1H3,0.465300,0.193464,0.811866,0.036397
T23589,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21,0.122200,ACACA,0.204700,0.254376,0.615365,0.097842
T24695,CCCN1C(=O)CCc2cc(NS(=O)(=O)Cc3ccc(C)cc3)ccc21,0.122200,ACACA,0.352100,0.188004,0.707949,0.054907
T11328,CCC(CC)n1cnc2c(-c3cnc(N)cn3)nc(N3CC4CCC(C3)O4)nc21,0.122200,AOC3,0.298600,0.254074,0.731445,0.068233
T39947,Cc1nc(NCc2cnn(Cc3ccc(C(F)(F)F)nc3)c2)nc2c1NC(=O)[C@H](C)N2C,0.122200,PPARG,0.353300,0.275835,0.608553,0.107975
T21404,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,0.122100,NR1H3,0.361800,0.068332,0.811130,0.012906
T4265,Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(Cl)n1,0.122000,THRSP,0.222300,0.256941,0.675471,0.083385
T4321,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,0.122000,PPARG,0.364500,0.115405,0.807079,0.022264
T6171,CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C,0.122000,ACACA,0.345500,0.312794,0.742867,0.080430
T3904,COc1c(O)cc2c(c1OC)-c1c(cc(O)c(OC)c1OC)CC(C)C(C)C2,0.122000,NR1H3,0.422900,0.051807,0.622236,0.019571
T18978,Oc1c(Cc2ccccc2)nc2c(-c3ccccc3)nc(-c3ccccc3)cn12,0.122000,PPARG,0.280500,0.164795,0.594108,0.066889
TN6730,[H][C@]12CC[C@@]3(C)[C@H](c4ccoc4)C(=O)[C@]4([H])O[C@]43[C@]1(C)[C@H](OC(C)=O)C[C@@]1([H])C(C)(C)C(=O)C=C[C@]21C,0.122000,,,0.077753,0.883840,0.009032
T9236,COc1ccc(-c2ccc(N)nc2-c2ccc(OC)c(C)c2)cc1C,0.122000,NR1H4,0.257300,0.160626,0.723167,0.044467
T11281L,Cc1cc(NCCCN(C)C)c2ccc3c(ccc4c(NCCCN(C)C)cc(C)nc43)c2n1,0.122000,AOC3,0.267300,0.209753,0.756007,0.051178
T11212,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccc(Cl)cc2Cl)o1,0.122000,PPARG,0.439200,0.155115,0.790691,0.032467
T32633,C[C@H]1Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)NC1=O,0.122000,AOC3,0.288300,0.296677,0.697771,0.089665
T68664,[H][C@@]12CC[C@@]34O[C@]3(C)C(O)=C(C#N)C[C@]4(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1(C)O,0.122000,GPAM,0.290000,0.091994,0.859043,0.012967
T78652,O=c1cc(C(F)(F)F)c2c(-c3cccc(C(F)(F)F)c3)n[nH]c2[nH]1,0.122000,ACACA,0.621100,0.129015,0.602519,0.051281
T15726,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,0.122000,AOC3,0.534200,0.340735,0.861583,0.047163
T0179,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,0.121700,XPR1,0.276100,0.260510,0.522761,0.124326
TN1816,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)[C@H](OC(C)=O)[C@H](C)[C@H](C)C2,0.121700,NR1H3,0.340300,0.048428,0.542891,0.022137
TQ0255,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(CCO)CC5)c(F)c4F)nc23)c1,0.121700,SCD,0.283200,0.317573,0.854574,0.046183
T27257,O=C(Nc1ccc(N2CCOCC2=O)cc1)[C@H]1C[C@@H](O)CN1C(=O)Nc1ccc(Cl)cc1,0.121700,PPARG,0.259300,0.267771,0.574133,0.114035
TN2273,CC=C(C)C(=O)OC1c2cc(OC)c(OC)c(OC)c2-c2c(cc3c(c2OC)OCO3)CC(C)C1(C)O,0.121700,NR1H3,0.353000,0.048561,0.603180,0.019270
T0803,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,0.121600,ACACA,0.526400,0.028042,0.862591,0.003853
T2153,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,0.121600,THRSP,0.466800,0.289768,0.784606,0.062414
