Rank,ID,SMILES,Score
371,T3766,O[C@@H]1[C@@H](O)[C@H](O)C[C@@H](O)[C@H]1O,0.6133
372,T78228,N[C@@H](Cc1ccc(Cl)cc1)C(=O)O,0.6133
373,T9372,N[C@H](Cc1c[nH]cn1)C(=O)O,0.6128
374,T3734,CC(=O)c1ccc(O)c(O)c1,0.6128
375,T77346,Nc1nc2ccc(O)cc2s1,0.6128
376,TN1239,Cc1c(O)cc(C(=O)O)cc1O,0.6128
377,T2A2532,N[C@@H](Cc1c[nH]cn1)C(=O)O,0.6123
378,T13275,Cl.c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,0.6118
379,TN9804,CC1=CC(=O)CCC1,0.6118
380,TN9820,Cc1ncccc1N,0.6118
381,T65128,O.O.O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-].[Na+].[Na+],0.6118
382,T9299,CC(C)C[C@@H](N)C(=O)O,0.6113
383,TN9256,CC1=C(C)C(=O)OC1=O,0.6113
384,T203822,N#CC(Br)(Br)C(N)=O,0.6113
385,TN4871,Cc1cc(O)ccc1O,0.6113
386,T5803,O=C(O)C(O)C(O)C(=O)O,0.6108
387,T6259,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,0.6108
388,T35033,C[C@H](C[C@@](C(N)=O)(c1ccccc1)c1ccccn1)N(C)C,0.6104
389,T37508,COc1ccc2c(c1OC)C(=O)OC2,0.6104
390,T26396,N[C@@H](Cc1cc(O)c(O)cc1O)C(=O)O,0.6104
391,TN9546,Cc1csc(C(C)C)n1,0.6104
392,T73061,Brc1c2c(c(Br)c3[nH]ccc13)OCO2,0.6104
393,T4747,CC(C)=CCO,0.6094
394,T72250,CC1=COC(=O)[C@H]2[C@@H]1CC[C@@H]2C,0.6089
395,T1347,Nc1nc2ccccc2s1,0.6089
396,TN9211,CC(C)(C)CC(=O)O,0.6089
397,TN9346,O=C1CCC(=O)CC1,0.6089
398,T0004,NC(=O)c1ccccc1O,0.6089
399,T4898,C=C(OP(=O)([O-])O)C(=O)O.[K+],0.6089
400,TN9578,Cc1cccc2cccc(C)c12,0.6084
401,T5213,CC(=O)OP(=O)([O-])[O-].[K+].[Li+],0.6079
402,TN9341,Cc1cc(C=O)ccc1O,0.6079
403,T0614,COc1cc(N)c(Cl)cc1C(=O)O,0.6079
404,T8678,O=C1C=CC(=O)c2c(O)ccc(O)c21,0.6079
405,TN9234,C=C(C)c1ccccc1C,0.6069
406,T5544,O=C(O)c1ccco1,0.6069
407,T5938,NCc1ccc(Oc2ccccc2)cc1,0.6069
408,T27143,CNCCC(c1cccc(F)c1)c1cccc(F)c1.Cl,0.6069
409,T38136,CC(=O)c1cc(O)cc(O)c1,0.6069
410,TN9437,CC1(C)CC(=O)OC1=O,0.6069
411,T5059,O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.6064
412,TN9415,O=C([O-])c1ccccc1C(=O)O.[K+],0.6064
413,TN9358,Cc1ccc[nH]1,0.6064
414,T84304,O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.6064
415,T20025,CN(C)CCCN1c2ccccc2CCc2ccccc21,0.6060
416,T0573,COc1ccc2ccccc2c1,0.6055
417,T22327,Cl.NCCO,0.6055
418,TN9668,CSCCC(C)=O,0.6055
419,T5S0273,C[N+](C)(C)[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],0.6050
